node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-1.6059233926803285,0.0,0,0,-1.02,0
wfpt.0,0,1,-0.809623392678648,0.0,1,0,-1.33,0
wfpt.0,0,2,-1.0407233926791357,0.0,2,0,-1.5099999999999998,0
wfpt.0,0,3,-0.7587233926785406,0.0,3,0,-1.11,0
wfpt.0,0,4,-1.0003233926790505,0.0,4,0,-1.11,0
wfpt.0,0,5,1.2785233926962243,1.0,5,0,-0.72,0
wfpt.0,0,6,2.3661233926985195,1.0,6,0,-1.01,0
wfpt.0,0,7,-1.6315233926803825,0.0,7,0,-0.99,0
wfpt.0,0,8,0.9193233926954663,1.0,8,0,-1.04,0
wfpt.0,0,9,1.1320233926959147,1.0,9,0,-1.02,0
wfpt.0,0,10,1.4684233926966246,1.0,10,0,-0.71,0
wfpt.0,0,11,0.9374233926955049,1.0,11,0,-1.38,0
wfpt.0,0,12,0.6990233926950018,1.0,12,0,-0.8899999999999999,0
wfpt.0,0,13,-0.8182233926786662,0.0,13,0,0.95,1
wfpt.0,0,14,1.7440233926972062,1.0,14,0,-0.9199999999999999,0
wfpt.0,0,15,0.9371233926955038,1.0,15,0,-1.06,0
wfpt.0,0,16,2.756223392699343,1.0,16,0,-0.9199999999999999,0
wfpt.0,0,17,-0.848923392678731,0.0,17,0,-1.22,0
wfpt.0,0,18,0.8415233926953021,1.0,18,0,-1.4100000000000001,0
wfpt.0,0,19,0.8419233926953029,1.0,19,0,0.75,1
wfpt.0,1,0,0.8557325230831465,1.0,0,0,-1.02,0
wfpt.0,1,1,0.7805325230829878,1.0,1,0,-1.33,0
wfpt.0,1,2,0.9750325230833987,1.0,2,0,-1.5099999999999998,0
wfpt.0,1,3,-0.8892325230666309,0.0,3,0,-1.11,0
wfpt.0,1,4,2.3330325230862643,1.0,4,0,-1.11,0
wfpt.0,1,5,0.7629325230829507,1.0,5,0,-0.72,0
wfpt.0,1,6,-1.0167325230669,0.0,6,0,-1.01,0
