t_subj.141,0.999798031,TRUE,,count true,808,,0.999798031
,,,,count false,0,,1.001386465
a_subj.33,1.000009197,TRUE,,,,,
,,,,,,,
t_subj.56,1.000074129,TRUE,,,,,
,,,,,,,
v_subj.141,0.999886626,TRUE,,,,,
,,,,,,,
v_subj.7,1.00011094,TRUE,,,,,
,,,,,,,
v_subj.78,0.999991691,TRUE,,,,,
,,,,,,,
a_subj.190,0.999877917,TRUE,,,,,
,,,,,,,
z_subj_trans.168,0.99995058,TRUE,,,,,
,,,,,,,
a_subj.47,0.999973795,TRUE,,,,,
,,,,,,,
z_subj_trans.125,1.000007507,TRUE,,,,,
,,,,,,,
z_subj_trans.156,1.000041471,TRUE,,,,,
,,,,,,,
v_subj.135,0.999993643,TRUE,,,,,
,,,,,,,
t_subj.137,1.000079431,TRUE,,,,,
,,,,,,,
v_subj.80,1.000140293,TRUE,,,,,
,,,,,,,
a_subj.117,1.000156244,TRUE,,,,,
,,,,,,,
v_subj.146,1.000143313,TRUE,,,,,
,,,,,,,
z_subj_trans.174,1.000044575,TRUE,,,,,
,,,,,,,
t_subj.90,1.000022148,TRUE,,,,,
,,,,,,,
v_subj.20,1.000222962,TRUE,,,,,
,,,,,,,
t_subj.27,1.000113414,TRUE,,,,,
,,,,,,,
a_subj.93,1.000149303,TRUE,,,,,
,,,,,,,
v_subj.5,1.000085383,TRUE,,,,,
,,,,,,,
z_subj_trans.148,1.000018718,TRUE,,,,,
,,,,,,,
v_subj.92,1.00009849,TRUE,,,,,
,,,,,,,
t_subj.38,1.000059384,TRUE,,,,,
,,,,,,,
z_subj_trans.150,1.000074528,TRUE,,,,,
,,,,,,,
v_subj.195,1.000272768,TRUE,,,,,
,,,,,,,
v_subj.110,0.999866195,TRUE,,,,,
,,,,,,,
v_subj.180,1.000209616,TRUE,,,,,
,,,,,,,
z_subj_trans.37,0.999997426,TRUE,,,,,
,,,,,,,
z_subj_trans.13,1.000152609,TRUE,,,,,
,,,,,,,
z_subj_trans.143,1.000308647,TRUE,,,,,
,,,,,,,
v_subj.87,0.999993318,TRUE,,,,,
,,,,,,,
v_subj.9,0.999960115,TRUE,,,,,
,,,,,,,
v_subj.25,0.999950827,TRUE,,,,,
,,,,,,,
a_subj.46,0.999941141,TRUE,,,,,
,,,,,,,
v_subj.137,1.000009186,TRUE,,,,,
,,,,,,,
a_std,1.000142361,TRUE,,,,,
,,,,,,,
a_subj.105,0.999915423,TRUE,,,,,
,,,,,,,
z_subj_trans.73,1.000064526,TRUE,,,,,
,,,,,,,
a_subj.191,0.999859728,TRUE,,,,,
,,,,,,,
a_subj.91,1.000228526,TRUE,,,,,
,,,,,,,
a_subj.122,0.999900943,TRUE,,,,,
,,,,,,,
z_subj_trans.38,1.000039665,TRUE,,,,,
,,,,,,,
z_subj_trans.155,0.999992559,TRUE,,,,,
,,,,,,,
t_subj.76,1.000069417,TRUE,,,,,
,,,,,,,
a_subj.4,0.99982381,TRUE,,,,,
,,,,,,,
v_subj.115,1.000166919,TRUE,,,,,
,,,,,,,
t_subj.68,1.000177441,TRUE,,,,,
,,,,,,,
t_subj.198,0.999940567,TRUE,,,,,
,,,,,,,
z_subj_trans.94,1.000038476,TRUE,,,,,
,,,,,,,
a_subj.62,0.999866484,TRUE,,,,,
,,,,,,,
z_subj_trans.197,0.999932417,TRUE,,,,,
,,,,,,,
a_subj.186,0.999805737,TRUE,,,,,
,,,,,,,
a_subj.92,1.00003007,TRUE,,,,,
,,,,,,,
z_subj_trans.145,1.000445468,TRUE,,,,,
,,,,,,,
z_subj_trans.100,0.99994575,TRUE,,,,,
,,,,,,,
z_subj_trans.139,1.000056703,TRUE,,,,,
,,,,,,,
v_subj.106,1.000046778,TRUE,,,,,
,,,,,,,
t_subj.136,1.000822314,TRUE,,,,,
,,,,,,,
z_subj_trans.83,0.999868727,TRUE,,,,,
,,,,,,,
v_subj.121,0.999981872,TRUE,,,,,
,,,,,,,
v_subj.108,1.000062957,TRUE,,,,,
,,,,,,,
t_subj.168,1.000162261,TRUE,,,,,
,,,,,,,
t_subj.10,0.999998102,TRUE,,,,,
,,,,,,,
v_subj.2,1.00009901,TRUE,,,,,
,,,,,,,
z_subj_trans.22,0.999949094,TRUE,,,,,
,,,,,,,
a_subj.140,1.000115536,TRUE,,,,,
,,,,,,,
z_subj_trans.87,0.999984675,TRUE,,,,,
,,,,,,,
z_subj_trans.1,0.999970468,TRUE,,,,,
,,,,,,,
v_subj.75,1.000150278,TRUE,,,,,
,,,,,,,
z_subj_trans.191,1.000261544,TRUE,,,,,
,,,,,,,
t_subj.188,1.000024264,TRUE,,,,,
,,,,,,,
t_subj.197,0.999883997,TRUE,,,,,
,,,,,,,
a_subj.184,1.00009636,TRUE,,,,,
,,,,,,,
t_subj.173,0.999975122,TRUE,,,,,
,,,,,,,
a_subj.52,1.000074493,TRUE,,,,,
,,,,,,,
a_subj.9,0.999967987,TRUE,,,,,
,,,,,,,
t_subj.142,0.999943295,TRUE,,,,,
,,,,,,,
v_subj.41,1.000266784,TRUE,,,,,
,,,,,,,
t_subj.59,0.999931759,TRUE,,,,,
,,,,,,,
z_subj_trans.29,1.000073355,TRUE,,,,,
,,,,,,,
v_subj.36,1.000789536,TRUE,,,,,
,,,,,,,
v_subj.8,1.000264241,TRUE,,,,,
,,,,,,,
z_subj_trans.39,1.000109309,TRUE,,,,,
,,,,,,,
z_subj_trans.52,0.999886137,TRUE,,,,,
,,,,,,,
v_subj.129,1.000086141,TRUE,,,,,
,,,,,,,
z_subj_trans.34,0.999915018,TRUE,,,,,
,,,,,,,
z_subj_trans.133,1.00028662,TRUE,,,,,
,,,,,,,
a_subj.28,1.000061839,TRUE,,,,,
,,,,,,,
t_subj.135,0.999971579,TRUE,,,,,
,,,,,,,
z_subj_trans.97,1.000003894,TRUE,,,,,
,,,,,,,
z_subj_trans.189,1.000025693,TRUE,,,,,
,,,,,,,
t_subj.155,1.00008345,TRUE,,,,,
,,,,,,,
z_subj_trans.136,0.999977005,TRUE,,,,,
,,,,,,,
t_subj.117,1.000298096,TRUE,,,,,
,,,,,,,
v,1.000018184,TRUE,,,,,
,,,,,,,
a_subj.77,1.000169794,TRUE,,,,,
,,,,,,,
t_subj.179,1.000143767,TRUE,,,,,
,,,,,,,
t_subj.16,1.000052044,TRUE,,,,,
,,,,,,,
t_subj.105,0.999880309,TRUE,,,,,
,,,,,,,
v_subj.153,0.999928121,TRUE,,,,,
,,,,,,,
v_subj.181,0.999841109,TRUE,,,,,
,,,,,,,
t_subj.158,0.999898338,TRUE,,,,,
,,,,,,,
t_subj.63,1.000081431,TRUE,,,,,
,,,,,,,
z_subj_trans.67,0.999987828,TRUE,,,,,
,,,,,,,
a_subj.88,1.000033339,TRUE,,,,,
,,,,,,,
z_subj_trans.31,1.000210315,TRUE,,,,,
,,,,,,,
a_subj.68,1.000122538,TRUE,,,,,
,,,,,,,
a_subj.12,1.000142719,TRUE,,,,,
,,,,,,,
a_subj.2,1.000042538,TRUE,,,,,
,,,,,,,
v_subj.46,1.000047539,TRUE,,,,,
,,,,,,,
z_subj_trans.119,1.000008516,TRUE,,,,,
,,,,,,,
t_subj.21,1.000100006,TRUE,,,,,
,,,,,,,
t_subj.6,1.000071564,TRUE,,,,,
,,,,,,,
a_subj.160,1.000010105,TRUE,,,,,
,,,,,,,
v_subj.39,0.99988192,TRUE,,,,,
,,,,,,,
z_subj_trans.47,1.000041261,TRUE,,,,,
,,,,,,,
v_subj.192,1.000027634,TRUE,,,,,
,,,,,,,
v_subj.166,1.000013437,TRUE,,,,,
,,,,,,,
a_subj.125,1.000149442,TRUE,,,,,
,,,,,,,
a_subj.187,1.000359906,TRUE,,,,,
,,,,,,,
t_subj.74,0.999872944,TRUE,,,,,
,,,,,,,
v_subj.159,1.000107637,TRUE,,,,,
,,,,,,,
a_subj.134,1.000344305,TRUE,,,,,
,,,,,,,
a_subj.55,1.000114326,TRUE,,,,,
,,,,,,,
t_subj.82,0.999999606,TRUE,,,,,
,,,,,,,
t_subj.145,1.000145416,TRUE,,,,,
,,,,,,,
t_subj.107,0.99998587,TRUE,,,,,
,,,,,,,
a_subj.73,1.000010924,TRUE,,,,,
,,,,,,,
t_subj.128,0.999964676,TRUE,,,,,
,,,,,,,
a_subj.98,0.999842778,TRUE,,,,,
,,,,,,,
z_subj_trans.71,0.999883532,TRUE,,,,,
,,,,,,,
t_subj.61,0.999921485,TRUE,,,,,
,,,,,,,
a_subj.0,0.999954025,TRUE,,,,,
,,,,,,,
t_subj.69,0.999989776,TRUE,,,,,
,,,,,,,
v_subj.71,0.999905979,TRUE,,,,,
,,,,,,,
v_subj.197,1.000001861,TRUE,,,,,
,,,,,,,
z_subj_trans.182,1.000057478,TRUE,,,,,
,,,,,,,
a_subj.51,1.00009312,TRUE,,,,,
,,,,,,,
v_subj.164,0.999824088,TRUE,,,,,
,,,,,,,
t_subj.39,0.999901648,TRUE,,,,,
,,,,,,,
v_subj.104,1.000006733,TRUE,,,,,
,,,,,,,
z_subj_trans.111,1.000116837,TRUE,,,,,
,,,,,,,
z_subj_trans.82,1.000084995,TRUE,,,,,
,,,,,,,
z_subj_trans.35,1.000324995,TRUE,,,,,
,,,,,,,
v_subj.176,1.000000283,TRUE,,,,,
,,,,,,,
z_subj_trans.147,1.000542723,TRUE,,,,,
,,,,,,,
z_subj_trans.59,1.000022376,TRUE,,,,,
,,,,,,,
t_subj.152,0.999864506,TRUE,,,,,
,,,,,,,
t_subj.169,1.000028331,TRUE,,,,,
,,,,,,,
a_subj.79,1.000045444,TRUE,,,,,
,,,,,,,
a,1.000157019,TRUE,,,,,
,,,,,,,
v_subj.109,1.00000012,TRUE,,,,,
,,,,,,,
v_subj.163,0.999962381,TRUE,,,,,
,,,,,,,
a_subj.198,1.000072894,TRUE,,,,,
,,,,,,,
z_subj_trans.8,1.000117875,TRUE,,,,,
,,,,,,,
a_subj.133,1.000275795,TRUE,,,,,
,,,,,,,
v_subj.194,0.999885614,TRUE,,,,,
,,,,,,,
v_subj.185,0.999867485,TRUE,,,,,
,,,,,,,
z_subj_trans.65,0.999951166,TRUE,,,,,
,,,,,,,
z_subj_trans.167,1.000282458,TRUE,,,,,
,,,,,,,
z_subj_trans.140,0.999919279,TRUE,,,,,
,,,,,,,
z_subj_trans.110,0.999972373,TRUE,,,,,
,,,,,,,
z_subj_trans.104,0.999985077,TRUE,,,,,
,,,,,,,
a_subj.60,1.000132972,TRUE,,,,,
,,,,,,,
z_subj_trans.124,1.000277976,TRUE,,,,,
,,,,,,,
v_subj.97,0.999977019,TRUE,,,,,
,,,,,,,
z_subj_trans.138,1.000043021,TRUE,,,,,
,,,,,,,
