node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-0.8008287823478482,0.0,0,0,1.35,1
wfpt.0,0,1,1.0263287823636447,1.0,1,0,1.33,1
wfpt.0,0,2,0.7152287823629886,1.0,2,0,1.23,1
wfpt.0,0,3,0.7921287823631509,1.0,3,0,1.21,1
wfpt.0,0,4,-1.1551287823485958,0.0,4,0,-0.98,0
wfpt.0,0,5,0.6862287823629274,1.0,5,0,0.98,1
wfpt.0,0,6,-0.7871287823478192,0.0,6,0,0.8999999999999999,1
wfpt.0,0,7,-0.8847287823480252,0.0,7,0,0.8799999999999999,1
wfpt.0,0,8,-0.7724287823477882,0.0,8,0,0.99,1
wfpt.0,0,9,0.6386287823628269,1.0,9,0,0.8999999999999999,1
wfpt.0,0,10,-0.7226287823476831,0.0,10,0,0.72,1
wfpt.0,0,11,-0.9636287823481917,0.0,11,0,0.8,1
wfpt.0,0,12,1.8811287823654486,1.0,12,0,0.6399999999999999,1
wfpt.0,0,13,-0.8587287823479703,0.0,13,0,1.5,1
wfpt.0,0,14,1.1647287823639367,1.0,14,0,1.12,1
wfpt.0,0,15,-1.0742287823484251,0.0,15,0,0.9299999999999999,1
wfpt.0,0,16,-1.1231287823485283,0.0,16,0,0.69,1
wfpt.0,0,17,-1.2536287823488037,0.0,17,0,0.8,1
wfpt.0,0,18,0.6947287823629453,1.0,18,0,0.99,1
wfpt.0,0,19,0.6247287823627976,1.0,19,0,1.6800000000000002,1
wfpt.0,1,0,-1.0279609802695466,0.0,0,0,1.35,1
wfpt.0,1,1,0.6839609802841419,1.0,1,0,1.33,1
wfpt.0,1,2,0.6645609802841009,1.0,2,0,1.23,1
wfpt.0,1,3,1.2350609802853052,1.0,3,0,1.21,1
wfpt.0,1,4,1.1779609802851843,1.0,4,0,-0.98,0
wfpt.0,1,5,0.686860980284148,1.0,5,0,0.98,1
wfpt.0,1,6,-0.9366609802693541,0.0,6,0,0.8999999999999999,1
wfpt.0,1,7,1.0712609802849586,1.0,7,0,0.8799999999999999,1
wfpt.0,1,8,-0.8074609802690814,0.0,8,0,0.99,1
wfpt.0,1,9,-1.0620609802696186,0.0,9,0,0.8999999999999999,1
wfpt.0,1,10,-1.133360980269769,0.0,10,0,0.72,1
wfpt.0,1,11,0.7784609802843413,1.0,11,0,0.8,1
wfpt.0,1,12,-1.1422609802697878,0.0,12,0,0.6399999999999999,1
wfpt.0,1,13,-1.4419609802704203,0.0,13,0,1.5,1
wfpt.0,1,14,-1.034760980269561,0.0,14,0,1.12,1
wfpt.0,1,15,0.8893609802845753,1.0,15,0,0.9299999999999999,1
wfpt.0,1,16,-1.562660980270675,0.0,16,0,0.69,1
wfpt.0,1,17,0.6662609802841045,1.0,17,0,0.8,1
wfpt.0,1,18,0.8766609802845485,1.0,18,0,0.99,1
wfpt.0,1,19,0.837560980284466,1.0,19,0,1.6800000000000002,1
wfpt.0,2,0,-0.930495992923205,0.0,0,0,1.35,1
wfpt.0,2,1,-0.891195992923122,0.0,1,0,1.33,1
wfpt.0,2,2,0.8605959929383785,1.0,2,0,1.23,1
wfpt.0,2,3,-1.0617959929234821,0.0,3,0,1.21,1
wfpt.0,2,4,-1.125695992923617,0.0,4,0,-0.98,0
wfpt.0,2,5,3.215095992943348,1.0,5,0,0.98,1
wfpt.0,2,6,0.7729959929381937,1.0,6,0,0.8999999999999999,1
wfpt.0,2,7,0.686895992938012,1.0,7,0,0.8799999999999999,1
wfpt.0,2,8,0.6497959929379337,1.0,8,0,0.99,1
wfpt.0,2,9,0.6531959929379408,1.0,9,0,0.8999999999999999,1
wfpt.0,2,10,2.6396959929421326,1.0,10,0,0.72,1
wfpt.0,2,11,1.2012959929390972,1.0,11,0,0.8,1
wfpt.0,2,12,-0.9315959929232073,0.0,12,0,0.6399999999999999,1
wfpt.0,2,13,0.8226959929382985,1.0,13,0,1.5,1
wfpt.0,2,14,0.9137959929384908,1.0,14,0,1.12,1
wfpt.0,2,15,1.0416959929387604,1.0,15,0,0.9299999999999999,1
wfpt.0,2,16,0.6428959929379191,1.0,16,0,0.69,1
wfpt.0,2,17,-0.972195992923293,0.0,17,0,0.8,1
wfpt.0,2,18,0.9834959929386379,1.0,18,0,0.99,1
wfpt.0,2,19,-1.0361959929234281,0.0,19,0,1.6800000000000002,1
wfpt.0,3,0,0.7526809513539883,1.0,0,0,1.35,1
wfpt.0,3,1,1.7022809513559922,1.0,1,0,1.33,1
wfpt.0,3,2,-1.3725809513399754,0.0,2,0,1.23,1
wfpt.0,3,3,-1.842480951340967,0.0,3,0,1.21,1
wfpt.0,3,4,0.6603809513537935,1.0,4,0,-0.98,0
wfpt.0,3,5,0.8495809513541928,1.0,5,0,0.98,1
wfpt.0,3,6,1.1446809513548155,1.0,6,0,0.8999999999999999,1
wfpt.0,3,7,0.8040809513540967,1.0,7,0,0.8799999999999999,1
wfpt.0,3,8,1.577080951355728,1.0,8,0,0.99,1
wfpt.0,3,9,1.1691809513548677,1.0,9,0,0.8999999999999999,1
wfpt.0,3,10,2.8617809513584387,1.0,10,0,0.72,1
wfpt.0,3,11,0.6823809513538399,1.0,11,0,0.8,1
wfpt.0,3,12,-1.3399809513399066,0.0,12,0,0.6399999999999999,1
wfpt.0,3,13,-2.4417809513422317,0.0,13,0,1.5,1
wfpt.0,3,14,1.3442809513552367,1.0,14,0,1.12,1
wfpt.0,3,15,1.52138095135561,1.0,15,0,0.9299999999999999,1
wfpt.0,3,16,-1.7820809513408395,0.0,16,0,0.69,1
wfpt.0,3,17,-1.2836809513397878,0.0,17,0,0.8,1
wfpt.0,3,18,-0.9932809513391749,0.0,18,0,0.99,1
wfpt.0,3,19,0.9755809513544591,1.0,19,0,1.6800000000000002,1
wfpt.0,4,0,1.2296074195937647,1.0,0,0,1.35,1
wfpt.0,4,1,0.7977074195928536,1.0,1,0,1.33,1
wfpt.0,4,2,1.4093074195941444,1.0,2,0,1.23,1
wfpt.0,4,3,-1.280307419578551,0.0,3,0,1.21,1
wfpt.0,4,4,0.9293074195931313,1.0,4,0,-0.98,0
wfpt.0,4,5,2.112307419595628,1.0,5,0,0.98,1
wfpt.0,4,6,0.7005074195926485,1.0,6,0,0.8999999999999999,1
wfpt.0,4,7,0.609307419592456,1.0,7,0,0.8799999999999999,1
wfpt.0,4,8,-1.2726074195785348,0.0,8,0,0.99,1
wfpt.0,4,9,-1.0892074195781478,0.0,9,0,0.8999999999999999,1
wfpt.0,4,10,0.7980074195928543,1.0,10,0,0.72,1
