t_subj.4,1.0000889738
z_subj_trans.2,1.00066597946
t,1.00028402364
a_subj.12,1.00059183857
t_subj.7,1.00001258458
t_subj.6,1.00021215747
t_subj.12,1.0002373135
z_subj_trans.7,0.999892052653
t_subj.10,0.999931067207
z_subj_trans.11,0.999872838552
a_subj.8,1.0004479108
a_subj.10,0.999989773919
z_subj_trans.4,0.99997009445
t_subj.13,0.999854860347
a_subj.7,1.00009983257
t_subj.19,1.00059793894
t_std,1.0001824779
z_subj_trans.14,1.00006602907
t_subj.5,1.00011877601
a_subj.19,1.00039712375
t_subj.14,0.999965197856
t_subj.17,1.00039994968
t_subj.15,0.999988509699
t_subj.18,1.00067625464
z_subj_trans.3,1.00005407018
a_subj.2,1.00058225999
z_subj_trans.17,1.00013845463
t_subj.1,1.00091709146
z_subj_trans.19,1.00028175659
z_subj_trans.6,1.00059706727
a_subj.6,1.00081293781
a_subj.0,1.00017154206
a_subj.15,1.00001173129
a_subj.9,1.00057606633
z_subj_trans.10,1.00018758686
z_subj_trans.15,0.999976624925
a_subj.1,1.00090480044
a_subj.11,1.00022437323
z_subj_trans.12,1.00036105198
z_subj_trans.0,0.999990553171
t_subj.11,1.00024899476
a_subj.17,1.00064083538
z_subj_trans.1,1.00008583692
a_subj.5,1.00059240528
z_subj_trans.18,1.0000421647
a_subj.13,1.00003834725
t_subj.3,1.00040285427
z_subj_trans.13,0.999898731434
z_subj_trans.8,1.000434074
a_subj.18,1.00028191621
a_subj.14,1.00033931433
a_subj.4,0.999892806497
z_subj_trans.16,0.999974680982
z_trans,1.0000494846
t_subj.0,0.999996188024
t_subj.9,1.00009398051
a_std,1.0020409062
z_subj_trans.5,0.999871842911
z_std,1.00043571206
z_subj_trans.9,0.999951628234
a,1.0008168629
t_subj.16,1.00021801789
t_subj.8,1.00015623028
t_subj.2,1.00075185758
a_subj.16,1.00009792406
a_subj.3,1.00033850623
