node,sample,accuracy,mean_ub,std_ub,10q_ub,30q_ub,50q_ub,70q_ub,90q_ub,mean_lb,std_lb,10q_lb,30q_lb,50q_lb,70q_lb,90q_lb
wfpt.0,0,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,1,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,2,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,3,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,4,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,5,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,6,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,7,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,8,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
wfpt.0,9,0.949999988079071,1.033684253692627,0.2769801616668701,0.7139999866485596,0.8880000114440918,0.9800000190734863,1.1740000247955322,1.3799999952316284,-0.9800000190734863,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863
