,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.29178922572,0.0241902693492,1.24519794392,1.27534979382,1.29143768253,1.30782842693,1.34035840405,0.000113278576485
a_std,0.178734445192,0.0229337606122,0.136024084463,0.16313897837,0.177873976672,0.193337220748,0.226465658431,0.000136173545371
a_subj.0,1.37775741075,0.12331904257,1.1516333745,1.29281659403,1.37276346516,1.45703641002,1.63524037904,0.000542754743062
a_subj.1,1.22733005111,0.138565527245,0.972214401694,1.12896496995,1.22251062095,1.31987868542,1.51040070447,0.000556813605384
a_subj.2,1.09741189467,0.107331048308,0.900382850616,1.02367260434,1.09248348369,1.16657676433,1.32093031497,0.000487999486971
a_subj.3,1.40543071618,0.132463114477,1.15718038341,1.31486474683,1.40173768687,1.49097227085,1.67849800346,0.00054028445906
a_subj.4,1.24352280131,0.108978334122,1.04450054156,1.16770254909,1.23810867797,1.31420893421,1.47100474985,0.000465101816327
a_subj.5,1.3812482618,0.126877882605,1.14788564198,1.29450937879,1.37514641833,1.46257808327,1.64511422974,0.000551094155386
a_subj.6,1.40159728934,0.140943300045,1.1480705171,1.30167789563,1.39489143948,1.49296579668,1.69741152289,0.000908475239852
a_subj.7,1.37305772967,0.123435496764,1.14583575254,1.28791892127,1.3678528648,1.45238469057,1.63018154894,0.000544837898663
a_subj.8,1.15469768938,0.118735991562,0.947680525295,1.0714098298,1.14585661528,1.22812494348,1.41239352645,0.000610421873428
a_subj.9,1.23351064787,0.115573236309,1.02436836886,1.15382203356,1.22700781289,1.30667659738,1.47715315089,0.000488638387651
a_subj.10,1.29915344341,0.119584096346,1.07691957974,1.21716249484,1.29422920855,1.37596942066,1.54865019427,0.000572555017801
a_subj.11,1.38690046682,0.147011126587,1.10138063296,1.29023482639,1.38453545077,1.48306502883,1.68199435063,0.000651023632541
a_subj.12,1.42525944495,0.117066884314,1.21217004008,1.34372800312,1.41939343181,1.50046092194,1.67004679582,0.000535058201641
a_subj.13,1.17487216099,0.109630743211,0.975131412751,1.09864881817,1.16921936203,1.24568363292,1.40483318677,0.000584292666328
a_subj.14,1.46142479778,0.131987755347,1.22053635888,1.36958356985,1.45481547877,1.54559635533,1.74051154911,0.000632358416396
a_subj.15,1.25392909902,0.118237316895,1.03384720171,1.17256783666,1.25017557694,1.33103532468,1.49713328428,0.000617381295008
a_subj.16,1.29825296202,0.119930992963,1.07822919083,1.21518394579,1.29323429563,1.37601209044,1.54756933013,0.000543640865466
a_subj.17,1.20682263277,0.110210494155,1.00733546525,1.12950811117,1.20084598059,1.27748120348,1.44152034474,0.000485897761606
a_subj.18,1.31271130966,0.122684136724,1.08606857633,1.22808875525,1.30726212187,1.3921969169,1.5681801518,0.000600236879141
a_subj.19,1.08223466534,0.104423948583,0.890775304377,1.01007547215,1.07781137768,1.14995794073,1.29901191983,0.000510901642571
a_subj.20,1.41972496118,0.128440682133,1.1858236846,1.33055521965,1.41295012678,1.50280487575,1.68931339671,0.000544467747947
a_subj.21,1.57057277775,0.132883593809,1.32808609772,1.47791483696,1.56511227091,1.65659522958,1.84589004904,0.000637426528633
a_subj.22,1.13341486308,0.1117815626,0.925072494746,1.05709362606,1.12901680928,1.20484337654,1.36481645949,0.000508386746829
a_subj.23,1.29802235354,0.114397893466,1.09163749763,1.2185395705,1.29153776864,1.37072187945,1.54215670219,0.000497562893251
a_subj.24,1.32278259519,0.121064567416,1.09072784639,1.24212864794,1.32023228093,1.40077716156,1.56984325251,0.00058218708343
a_subj.25,1.29739704502,0.116587084757,1.0815261312,1.21803339132,1.29174867237,1.3725121179,1.54031136839,0.000495990187005
a_subj.26,1.27716822247,0.114693950876,1.0656222862,1.19783064923,1.27262095751,1.35057788791,1.51728314007,0.000528883539218
a_subj.27,1.29908135228,0.113092522122,1.09437764997,1.22030471162,1.29324257272,1.37157775387,1.53722471337,0.000533762313998
a_subj.28,1.19645688673,0.109530588609,0.998088887632,1.11994063615,1.19065703828,1.26644157061,1.42458662326,0.000543109572859
