,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.6018169337,0.0730895854722,1.47069533564,1.55282565974,1.59674139708,1.64588303698,1.75971063915,0.00055573577249
a_std,0.195101974611,0.0903612772845,0.0266333286403,0.134754997478,0.191735301867,0.250971675479,0.386588542754,0.00130929098284
a_subj.0,1.454879575,0.138080126332,1.1810320554,1.36101071141,1.45848038578,1.55063824434,1.71836208045,0.00106805915221
a_subj.1,1.70860674185,0.16900897089,1.4362787595,1.58907095042,1.68628625893,1.80579318037,2.0984538331,0.00123496645799
a_subj.2,1.67215457874,0.152314409801,1.41603614137,1.56710143703,1.65400262676,1.76098911116,2.01958171135,0.00104997895907
a_subj.3,1.45037757335,0.167039258237,1.12248630303,1.33566036324,1.45781914603,1.56484504783,1.76874715942,0.00133594927123
a_subj.4,1.72059866249,0.176038705216,1.43946275852,1.59510292733,1.69621772047,1.82121844157,2.12710144151,0.00131669382243
a_subj.5,1.72337335391,0.184303649562,1.43914940618,1.59261604232,1.69502401421,1.82639356171,2.15912983742,0.00149421199347
a_subj.6,1.70810707317,0.184537721004,1.41249391998,1.5795915381,1.68155771655,1.81024372387,2.13746541705,0.00140633121057
a_subj.7,1.6479913514,0.173666416117,1.35566995539,1.5347838004,1.62643313379,1.74082158344,2.04699229503,0.00102147157644
a_subj.8,1.33316430936,0.165611548803,1.01885424171,1.21326008618,1.33184264943,1.45574850101,1.6390554964,0.00178685925953
a_subj.9,1.5313298824,0.14180501448,1.2597144542,1.43691383986,1.53067272587,1.61919956344,1.82289867503,0.000880991003628
a_subj.10,1.53054859463,0.15373834321,1.22092430681,1.43322830282,1.53439033045,1.62580893749,1.8394853591,0.000978814873457
a_subj.11,1.6536125007,0.148583918759,1.39724809848,1.55306415732,1.6377416693,1.73911585177,1.9905085357,0.00089077667054
a_subj.12,1.57381366007,0.138097949596,1.31106481679,1.48504451199,1.56902969348,1.65679367705,1.86837713307,0.000689236334711
a_subj.13,1.68514736176,0.188938891789,1.38530713565,1.55840890737,1.65592856931,1.78475869573,2.13255365341,0.00133309565665
a_subj.14,1.44946056765,0.149658875311,1.15389208388,1.34669171862,1.45419256955,1.55321237851,1.73401578212,0.00121051064778
a_subj.15,1.61218320447,0.162041591479,1.32456262017,1.50822802708,1.59776595446,1.70072641016,1.98097529972,0.000885714218683
a_subj.16,1.74229510261,0.171707228637,1.47178294336,1.61794441738,1.7198011462,1.84373059718,2.13478759976,0.00149648098025
a_subj.17,1.55985096276,0.146703752262,1.28286571405,1.46390860325,1.55570760325,1.64686091365,1.87619513784,0.000771263962573
a_subj.18,1.70828731972,0.195341996077,1.40265450185,1.57447665287,1.67740886764,1.81207682876,2.17604724424,0.00149101511102
a_subj.19,1.52242043211,0.130282658933,1.26953368185,1.43536084315,1.52383972274,1.60577959114,1.78389453462,0.000716294126767
v,-0.17690551467,0.292531393621,-0.750549705792,-0.369951639589,-0.17661968973,0.0130636490773,0.401875423579,0.00178180309623
v_std,1.20530772955,0.232681486148,0.834952662604,1.04108356139,1.17583767072,1.33724603003,1.73710621307,0.00118122196104
v_subj.0,-0.367693759994,0.355533410214,-1.07982285176,-0.602204884977,-0.365415202273,-0.129534661358,0.324587201293,0.00233735515471
v_subj.1,1.12803897496,0.324615725222,0.504605689591,0.908833586837,1.12324813554,1.34161286177,1.77358279737,0.00183741891306
v_subj.2,-0.639807982015,0.314959388591,-1.26737581546,-0.850605132391,-0.637362812458,-0.426637565356,-0.0319300507014,0.00174703468435
v_subj.3,-0.99256503986,0.403440365946,-1.79963700217,-1.2598839502,-0.98619001608,-0.721036086477,-0.216829982828,0.00218953622884
v_subj.4,-0.659150879449,0.351237011435,-1.39714347486,-0.881797391647,-0.646054709973,-0.419173408176,-0.00708523054949,0.0019892780288
v_subj.5,1.2701992693,0.369020948708,0.578432763952,1.01545614605,1.25815020037,1.50993276297,2.0248624178,0.00229889713208
v_subj.6,1.34140435214,0.37914610205,0.62510197873,1.08165306925,1.3331980407,1.59093568748,2.10369321941,0.00229621709504
v_subj.7,-1.45437886616,0.383531759052,-2.21982576611,-1.70821092745,-1.44830596341,-1.19370102537,-0.71593804848,0.00198178729759
v_subj.8,0.35819962791,0.403562711846,-0.423314973894,0.0853785173855,0.354768553234,0.625545593957,1.16412344935,0.00236643059304
v_subj.9,1.45139902536,0.403162559043,0.677079010126,1.17798478048,1.4480962955,1.71929567975,2.26480837892,0.00234164172564
v_subj.10,0.637850946366,0.360050733646,-0.037153028604,0.395133826196,0.627676384272,0.870683970309,1.38274667468,0.0018593407513
v_subj.11,-0.667899742721,0.352876787702,-1.39885060285,-0.891982289237,-0.654707059848,-0.429135568068,-0.010791153576,0.00209563966761
v_subj.12,-0.606109178521,0.363119960963,-1.35539663539,-0.839546447089,-0.596482682837,-0.359819948176,0.0774883984707,0.00202619004333
v_subj.13,-1.63047455686,0.386129019823,-2.39687124289,-1.88961672494,-1.62496347453,-1.36950891102,-0.884411437607,0.00208513729829
v_subj.14,1.34661331799,0.43361692903,0.520034884279,1.05330447022,1.33642161357,1.62878275347,2.23339157343,0.00257104922836
v_subj.15,-1.26439006443,0.379915960266,-2.02538013029,-1.51527675213,-1.25770548077,-1.00495367347,-0.535403878396,0.00216085923108
v_subj.16,-0.792471248369,0.310667555899,-1.41661020823,-0.996621355759,-0.788128024568,-0.581029662892,-0.195779754648,0.00167322820099
v_subj.17,-1.0398144551,0.3818423818,-1.79771035225,-1.29150538672,-1.03559256901,-0.78219472171,-0.300614632477,0.00218048123741
v_subj.18,-1.57721029622,0.382831536525,-2.3472924211,-1.82962745137,-1.5678982992,-1.31742638131,-0.844084176275,0.00205407922612
v_subj.19,0.60342366308,0.357253562398,-0.0786166268326,0.362462460241,0.597059761833,0.836153549566,1.32464849848,0.00200001587491
t,0.643563398749,0.027765943365,0.589854156646,0.625071966593,0.643124595683,0.661357091934,0.699707425205,0.000149408505668
t_std,0.109835576636,0.0229373350922,0.0727927201595,0.093852842988,0.107065413059,0.122738828132,0.162335630925,0.000125966987583
t_subj.0,0.570854723356,0.0330473076139,0.495005210686,0.551615680169,0.574964526928,0.594549853356,0.623741190445,0.000181201148727
t_subj.1,0.617663529514,0.0438182873146,0.516705192347,0.591834791312,0.623252623202,0.649425615087,0.68666502988,0.000289338821709
t_subj.2,0.691091183276,0.0441282676471,0.586051669471,0.666089157294,0.697814130021,0.72317627154,0.756731532819,0.000223946916908
t_subj.3,0.935474511354,0.0555004381903,0.79853505992,0.906431243313,0.945387949266,0.975562234718,1.01425950127,0.000404137799784
t_subj.4,0.803719124836,0.0596157666087,0.664592993861,0.771415547437,0.812346192452,0.843610233181,0.893439130646,0.000299985549963
t_subj.5,0.736423645634,0.0531156991183,0.614173251049,0.705089824395,0.743531423072,0.775121998936,0.819231681112,0.000337603590037
t_subj.6,0.588031104372,0.0560033808377,0.486688574348,0.555193906602,0.5848038591,0.611718554069,0.729704638717,0.000360631548035
t_subj.7,0.498182485168,0.0275103863785,0.436010414492,0.483063349234,0.501597205512,0.516807268297,0.539096039177,0.000145286423988
t_subj.8,0.674489072498,0.0402757963159,0.581675116462,0.650532652294,0.679844615412,0.704389731147,0.736189674062,0.000355282243366
t_subj.9,0.59276714411,0.0311121499037,0.521304961056,0.575051911925,0.596862794312,0.614651110332,0.641628303962,0.000166305692601
t_subj.10,0.630341711606,0.0783288104835,0.474735033481,0.552074151672,0.656968157581,0.692346874092,0.731689381117,0.000606826225374
