node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-0.7789965434117654,0.0,0,0,-0.78,0
wfpt.0,0,1,-1.0505965434123385,0.0,1,0,-0.95,0
wfpt.0,0,2,1.0127965434287611,1.0,2,0,-2.3,0
wfpt.0,0,3,1.0852965434289146,1.0,3,0,-1.2999999999999998,0
wfpt.0,0,4,-0.9047965434120309,0.0,4,0,-1.04,0
wfpt.0,0,5,-0.8471965434119093,0.0,5,0,-1.11,0
wfpt.0,0,6,-0.7975965434118046,0.0,6,0,-1.01,0
wfpt.0,0,7,-0.7591965434117236,0.0,7,0,-1.25,0
wfpt.0,0,8,1.844796543430517,1.0,8,0,-0.8500000000000001,0
wfpt.0,0,9,-0.8745965434119671,0.0,9,0,-0.8799999999999999,0
wfpt.0,0,10,-1.0226965434122797,0.0,10,0,-1.07,0
wfpt.0,0,11,-1.5343965434133595,0.0,11,0,-0.9199999999999999,0
wfpt.0,0,12,-0.7615965434117287,0.0,12,0,-1.19,0
wfpt.0,0,13,-0.7871965434117827,0.0,13,0,-0.8,0
wfpt.0,0,14,-0.815296543411842,0.0,14,0,-0.95,0
wfpt.0,0,15,-0.9638965434121556,0.0,15,0,-1.14,0
wfpt.0,0,16,-1.153196543412555,0.0,16,0,-0.69,0
wfpt.0,0,17,1.3103965434293892,1.0,17,0,-0.98,0
wfpt.0,0,18,-0.935196543412095,0.0,18,0,-1.03,0
wfpt.0,0,19,-0.7705965434117477,0.0,19,0,-0.9199999999999999,0
wfpt.0,1,0,2.074474697390027,1.0,0,0,-0.78,0
wfpt.0,1,1,-0.7246746973706764,0.0,1,0,-0.95,0
wfpt.0,1,2,-0.8631746973709686,0.0,2,0,-2.3,0
wfpt.0,1,3,-0.8191746973708758,0.0,3,0,-1.2999999999999998,0
wfpt.0,1,4,-1.5469746973724117,0.0,4,0,-1.04,0
wfpt.0,1,5,-1.0489746973713607,0.0,5,0,-1.11,0
wfpt.0,1,6,-0.9074746973710621,0.0,6,0,-1.01,0
wfpt.0,1,7,-0.9074746973710621,0.0,7,0,-1.25,0
wfpt.0,1,8,2.107674697390097,1.0,8,0,-0.8500000000000001,0
wfpt.0,1,9,-0.7553746973707411,0.0,9,0,-0.8799999999999999,0
wfpt.0,1,10,-0.8382746973709161,0.0,10,0,-1.07,0
wfpt.0,1,11,-2.3503746973741073,0.0,11,0,-0.9199999999999999,0
wfpt.0,1,12,0.9004746973875493,1.0,12,0,-1.19,0
wfpt.0,1,13,-1.5114746973723368,0.0,13,0,-0.8,0
wfpt.0,1,14,-0.8418746973709237,0.0,14,0,-0.95,0
wfpt.0,1,15,1.7325746973893057,1.0,15,0,-1.14,0
wfpt.0,1,16,-1.025374697371311,0.0,16,0,-0.69,0
wfpt.0,1,17,-1.3806746973720607,0.0,17,0,-0.98,0
wfpt.0,1,18,-1.950374697373263,0.0,18,0,-1.03,0
wfpt.0,1,19,-0.7482746973707262,0.0,19,0,-0.9199999999999999,0
wfpt.0,2,0,-0.9999012972106194,0.0,0,0,-0.78,0
wfpt.0,2,1,-0.8717012972103488,0.0,1,0,-0.95,0
wfpt.0,2,2,1.2655012972276827,1.0,2,0,-2.3,0
wfpt.0,2,3,-2.997001297214834,0.0,3,0,-1.2999999999999998,0
wfpt.0,2,4,1.441901297228055,1.0,4,0,-1.04,0
wfpt.0,2,5,-1.3048012972112628,0.0,5,0,-1.11,0
wfpt.0,2,6,-1.0934012972108167,0.0,6,0,-1.01,0
wfpt.0,2,7,-0.8785012972103632,0.0,7,0,-1.25,0
wfpt.0,2,8,-1.0819012972107924,0.0,8,0,-0.8500000000000001,0
wfpt.0,2,9,-0.7886012972101735,0.0,9,0,-0.8799999999999999,0
wfpt.0,2,10,1.100701297227335,1.0,10,0,-1.07,0
wfpt.0,2,11,-1.1947012972110305,0.0,11,0,-0.9199999999999999,0
wfpt.0,2,12,-0.8066012972102115,0.0,12,0,-1.19,0
wfpt.0,2,13,-1.4178012972115013,0.0,13,0,-0.8,0
wfpt.0,2,14,-0.6907012972099669,0.0,14,0,-0.95,0
wfpt.0,2,15,-0.9147012972104396,0.0,15,0,-1.14,0
