a_subj.1,1.000552124,TRUE,count true,66,0.999796992
,,,count false,0,1.001347455
a_subj.11,1.000738302,TRUE,,,
,,,,,
a_subj.15,1.00004219,TRUE,,,
,,,,,
v_subj.11,0.999953805,TRUE,,,
,,,,,
a,1.000751858,TRUE,,,
,,,,,
t_subj.11,1.00015397,TRUE,,,
,,,,,
a_subj.3,1.000421462,TRUE,,,
,,,,,
a_subj.8,1.000068404,TRUE,,,
,,,,,
t_subj.2,1.000364174,TRUE,,,
,,,,,
t_subj.8,1.000196906,TRUE,,,
,,,,,
v_subj.15,0.999873106,TRUE,,,
,,,,,
a_subj.5,1.000560587,TRUE,,,
,,,,,
v_subj.18,1.000015921,TRUE,,,
,,,,,
v_subj.19,1.000170954,TRUE,,,
,,,,,
a_subj.14,1.000410693,TRUE,,,
,,,,,
t_subj.19,0.999971928,TRUE,,,
,,,,,
t_subj.1,1.000045663,TRUE,,,
,,,,,
t_subj.10,1.000099474,TRUE,,,
,,,,,
t_subj.3,1.00010889,TRUE,,,
,,,,,
v_subj.0,1.000014381,TRUE,,,
,,,,,
v_subj.8,0.99992548,TRUE,,,
,,,,,
v_subj.10,1.000074035,TRUE,,,
,,,,,
v_subj.2,1.000168668,TRUE,,,
,,,,,
v_subj.6,0.999983303,TRUE,,,
,,,,,
v_subj.14,1.000057286,TRUE,,,
,,,,,
t_subj.5,1.000269396,TRUE,,,
,,,,,
t_subj.4,1.000100524,TRUE,,,
,,,,,
v_subj.9,0.999796992,TRUE,,,
,,,,,
a_subj.6,0.999864897,TRUE,,,
,,,,,
t_subj.9,1.000230356,TRUE,,,
,,,,,
t_std,1.000324202,TRUE,,,
,,,,,
v_subj.7,1.000083161,TRUE,,,
,,,,,
a_subj.10,1.000410433,TRUE,,,
,,,,,
v_subj.3,1.000013531,TRUE,,,
,,,,,
v_subj.16,0.999968108,TRUE,,,
,,,,,
v_subj.5,1.000256757,TRUE,,,
,,,,,
a_subj.16,1.000123101,TRUE,,,
,,,,,
v_subj.4,0.999935867,TRUE,,,
,,,,,
t_subj.13,1.000382015,TRUE,,,
,,,,,
a_subj.17,1.000412114,TRUE,,,
,,,,,
a_std,1.001347455,TRUE,,,
,,,,,
a_subj.4,1.000153349,TRUE,,,
,,,,,
t_subj.0,1.000070528,TRUE,,,
,,,,,
a_subj.19,1.000262595,TRUE,,,
,,,,,
a_subj.12,0.999952448,TRUE,,,
,,,,,
t,1.000340735,TRUE,,,
,,,,,
v_subj.12,0.999893621,TRUE,,,
,,,,,
a_subj.0,1.00012294,TRUE,,,
,,,,,
v_subj.13,1.000015324,TRUE,,,
,,,,,
a_subj.13,1.000411617,TRUE,,,
,,,,,
v_subj.17,1.000003805,TRUE,,,
,,,,,
a_subj.7,1.000359494,TRUE,,,
,,,,,
t_subj.17,1.000418239,TRUE,,,
,,,,,
t_subj.14,1.000332378,TRUE,,,
,,,,,
t_subj.18,1.0000704,TRUE,,,
,,,,,
t_subj.16,0.999881148,TRUE,,,
,,,,,
a_subj.18,0.999995375,TRUE,,,
,,,,,
t_subj.12,1.00017511,TRUE,,,
,,,,,
a_subj.2,1.000654699,TRUE,,,
,,,,,
t_subj.15,1.000143911,TRUE,,,
,,,,,
v,1.000093141,TRUE,,,
,,,,,
a_subj.9,0.999913721,TRUE,,,
,,,,,
t_subj.6,0.999868217,TRUE,,,
,,,,,
v_std,1.000243169,TRUE,,,
,,,,,
v_subj.1,1.000222245,TRUE,,,
,,,,,
t_subj.7,1.000171704,TRUE,,,
