node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,0.9953810652324979,1.0,0,0,0.8799999999999999,1
wfpt.0,0,1,0.6407810652317496,1.0,1,0,0.95,1
wfpt.0,0,2,1.7381810652340655,1.0,2,0,1.05,1
wfpt.0,0,3,2.018181065234656,1.0,3,0,1.04,1
wfpt.0,0,4,0.7705810652320235,1.0,4,0,1.6400000000000001,1
wfpt.0,0,5,-0.9846810652167324,0.0,5,0,0.78,1
wfpt.0,0,6,0.9384810652323783,1.0,6,0,0.79,1
wfpt.0,0,7,1.0827810652326824,1.0,7,0,1.16,1
wfpt.0,0,8,1.5921810652337574,1.0,8,0,0.72,1
wfpt.0,0,9,-0.6579810652160429,0.0,9,0,1.14,1
wfpt.0,0,10,0.7833810652320505,1.0,10,0,0.8400000000000001,1
wfpt.0,0,11,0.9085810652323147,1.0,11,0,0.9099999999999999,1
wfpt.0,0,12,-0.6998810652161314,0.0,12,0,1.46,1
wfpt.0,0,13,-1.4347810652176822,0.0,13,0,2.09,1
wfpt.0,0,14,-0.716281065216166,0.0,14,0,0.95,1
wfpt.0,0,15,-0.8082810652163601,0.0,15,0,1.46,1
wfpt.0,0,16,-0.9875810652167385,0.0,16,0,1.22,1
wfpt.0,0,17,0.8343810652321582,1.0,17,0,0.96,1
wfpt.0,0,18,-0.8563810652164616,0.0,18,0,0.6699999999999999,1
wfpt.0,0,19,-0.7660810652162711,0.0,19,0,1.16,1
wfpt.0,1,0,-0.7854431891468076,0.0,0,0,0.8799999999999999,1
wfpt.0,1,1,1.0357431891630782,1.0,1,0,0.95,1
wfpt.0,1,2,0.8692431891627274,1.0,2,0,1.05,1
wfpt.0,1,3,-1.273343189147837,0.0,3,0,1.04,1
wfpt.0,1,4,-1.0736431891474156,0.0,4,0,1.6400000000000001,1
wfpt.0,1,5,-1.0035431891472677,0.0,5,0,0.78,1
wfpt.0,1,6,-0.9625431891471813,0.0,6,0,0.79,1
wfpt.0,1,7,-0.895143189147039,0.0,7,0,1.16,1
wfpt.0,1,8,-0.6693431891465625,0.0,8,0,0.72,1
wfpt.0,1,9,0.9737431891629474,1.0,9,0,1.14,1
wfpt.0,1,10,0.9999431891630036,1.0,10,0,0.8400000000000001,1
wfpt.0,1,11,0.6940431891623576,1.0,11,0,0.9099999999999999,1
wfpt.0,1,12,-2.443743189150307,0.0,12,0,1.46,1
wfpt.0,1,13,0.6632431891622926,1.0,13,0,2.09,1
wfpt.0,1,14,-0.7565431891467466,0.0,14,0,0.95,1
wfpt.0,1,15,-1.362443189148025,0.0,15,0,1.46,1
wfpt.0,1,16,-1.397443189148099,0.0,16,0,1.22,1
wfpt.0,1,17,-1.1511431891475792,0.0,17,0,0.96,1
wfpt.0,1,18,-0.7140431891466569,0.0,18,0,0.6699999999999999,1
wfpt.0,1,19,-0.9245431891471011,0.0,19,0,1.16,1
wfpt.0,2,0,0.6543774616025874,1.0,0,0,0.8799999999999999,1
wfpt.0,2,1,-0.9496774615874676,0.0,1,0,0.95,1
wfpt.0,2,2,1.2258774616037935,1.0,2,0,1.05,1
wfpt.0,2,3,-1.4927774615886138,0.0,3,0,1.04,1
wfpt.0,2,4,-0.7587774615870647,0.0,4,0,1.6400000000000001,1
wfpt.0,2,5,0.7790774616028505,1.0,5,0,0.78,1
wfpt.0,2,6,-1.2318774615880632,0.0,6,0,0.79,1
wfpt.0,2,7,-1.3712774615883574,0.0,7,0,1.16,1
wfpt.0,2,8,-0.9249774615874155,0.0,8,0,0.72,1
wfpt.0,2,9,-1.6641774615889755,0.0,9,0,1.14,1
wfpt.0,2,10,0.8747774616030529,1.0,10,0,0.8400000000000001,1
wfpt.0,2,11,-1.0097774615875945,0.0,11,0,0.9099999999999999,1
wfpt.0,2,12,0.7676774616028265,1.0,12,0,1.46,1
wfpt.0,2,13,-1.2032774615880029,0.0,13,0,2.09,1
wfpt.0,2,14,1.0673774616034586,1.0,14,0,0.95,1
wfpt.0,2,15,-1.1785774615879507,0.0,15,0,1.46,1
wfpt.0,2,16,1.074477461603474,1.0,16,0,1.22,1
wfpt.0,2,17,-0.8979774615873585,0.0,17,0,0.96,1
wfpt.0,2,18,0.9791774616032732,1.0,18,0,0.6699999999999999,1
wfpt.0,2,19,1.3482774616040518,1.0,19,0,1.16,1
wfpt.0,3,0,0.7485490948962662,1.0,0,0,0.8799999999999999,1
wfpt.0,3,1,0.7115490948961881,1.0,1,0,0.95,1
wfpt.0,3,2,1.4559490948977594,1.0,2,0,1.05,1
wfpt.0,3,3,1.1797490948971756,1.0,3,0,1.04,1
wfpt.0,3,4,1.1749490948971655,1.0,4,0,1.6400000000000001,1
wfpt.0,3,5,0.8187490948964143,1.0,5,0,0.78,1
wfpt.0,3,6,1.141149094897095,1.0,6,0,0.79,1
wfpt.0,3,7,1.1750490948971661,1.0,7,0,1.16,1
wfpt.0,3,8,-0.7890490948806087,0.0,8,0,0.72,1
wfpt.0,3,9,1.5051490948978632,1.0,9,0,1.14,1
wfpt.0,3,10,1.299649094897429,1.0,10,0,0.8400000000000001,1
wfpt.0,3,11,-0.778749094880587,0.0,11,0,0.9099999999999999,1
wfpt.0,3,12,1.7147490948983055,1.0,12,0,1.46,1
