node,sample,accuracy,mean_ub,std_ub,10q_ub,30q_ub,50q_ub,70q_ub,90q_ub,mean_lb,std_lb,10q_lb,30q_lb,50q_lb,70q_lb,90q_lb
wfpt.0,0,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,1,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,2,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,3,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,4,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,5,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,6,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,7,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,8,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,9,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,10,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,11,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,12,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,13,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,14,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,15,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,16,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,17,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,18,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,19,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,20,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,21,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,22,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,23,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,24,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,25,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,26,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,27,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,28,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,29,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,30,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,31,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,32,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,33,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
wfpt.0,34,1.0,1.093500018119812,0.3394005596637726,0.7739999890327454,0.9010000228881836,1.0,1.159999966621399,1.4780000448226929,,,,,,,
