t_std,1.000471439,TRUE,count true,44,0.99992291
,,,count false,0,1.000624448
a_subj.18,1.000265825,TRUE,,,
,,,,,
a_subj.3,1.000064138,TRUE,,,
,,,,,
t_subj.3,1.000075496,TRUE,,,
,,,,,
t_subj.1,1.000143406,TRUE,,,
,,,,,
a_subj.6,1.000228604,TRUE,,,
,,,,,
t_subj.2,0.999955543,TRUE,,,
,,,,,
t_subj.8,1.000358385,TRUE,,,
,,,,,
a_subj.4,1.00036142,TRUE,,,
,,,,,
t_subj.12,1.000026042,TRUE,,,
,,,,,
a_subj.17,1.000276411,TRUE,,,
,,,,,
t_subj.13,1.000020173,TRUE,,,
,,,,,
t_subj.5,0.999973855,TRUE,,,
,,,,,
t_subj.17,1.000167777,TRUE,,,
,,,,,
a_subj.9,1.000041122,TRUE,,,
,,,,,
t_subj.7,1.000025132,TRUE,,,
,,,,,
a_subj.0,1.00002023,TRUE,,,
,,,,,
a_subj.15,1.000079649,TRUE,,,
,,,,,
t_subj.11,0.99992291,TRUE,,,
,,,,,
a_subj.10,1.000624448,TRUE,,,
,,,,,
t_subj.6,0.999985695,TRUE,,,
,,,,,
a_subj.16,0.999996887,TRUE,,,
,,,,,
a_subj.7,1.000346112,TRUE,,,
,,,,,
t_subj.9,1.000192649,TRUE,,,
,,,,,
a_subj.1,1.000393907,TRUE,,,
,,,,,
t_subj.14,1.000204739,TRUE,,,
,,,,,
t_subj.4,1.000241659,TRUE,,,
,,,,,
a_subj.12,1.000149873,TRUE,,,
,,,,,
a_std,1.000586614,TRUE,,,
,,,,,
a_subj.19,1.000532142,TRUE,,,
,,,,,
a_subj.8,1.00024906,TRUE,,,
,,,,,
t_subj.18,1.00019695,TRUE,,,
,,,,,
t_subj.0,0.999967757,TRUE,,,
,,,,,
a_subj.13,1.000076824,TRUE,,,
,,,,,
a_subj.11,0.999941865,TRUE,,,
,,,,,
t_subj.15,1.000111418,TRUE,,,
,,,,,
t,1.00041757,TRUE,,,
,,,,,
a_subj.14,1.000080812,TRUE,,,
,,,,,
t_subj.10,1.000032067,TRUE,,,
,,,,,
a_subj.2,1.000113647,TRUE,,,
,,,,,
a_subj.5,1.000092141,TRUE,,,
,,,,,
t_subj.16,1.000233859,TRUE,,,
,,,,,
a,1.000551704,TRUE,,,
,,,,,
t_subj.19,1.000145725,TRUE,,,
