node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-1.8667586004315209,0.0,0,0,-0.78,0
wfpt.0,0,1,0.9465586004460808,1.0,1,0,-0.95,0
wfpt.0,0,2,0.7049586004455709,1.0,2,0,-2.3,0
wfpt.0,0,3,0.8445586004458655,1.0,3,0,-1.2999999999999998,0
wfpt.0,0,4,-1.1909586004300947,0.0,4,0,-1.04,0
wfpt.0,0,5,1.7776586004478352,1.0,5,0,-1.11,0
wfpt.0,0,6,1.3144586004468577,1.0,6,0,-1.01,0
wfpt.0,0,7,2.107558600448532,1.0,7,0,-1.25,0
wfpt.0,0,8,-0.8118586004292946,0.0,8,0,-0.8500000000000001,0
wfpt.0,0,9,0.8117586004457963,1.0,9,0,-0.8799999999999999,0
wfpt.0,0,10,0.895558600445974,1.0,10,0,-1.07,0
wfpt.0,0,11,-0.9347586004295539,0.0,11,0,-0.9199999999999999,0
wfpt.0,0,12,-0.9894586004296694,0.0,12,0,-1.19,0
wfpt.0,0,13,-1.6048586004309682,0.0,13,0,-0.8,0
wfpt.0,0,14,-0.8659586004294088,0.0,14,0,-0.95,0
wfpt.0,0,15,-1.282558600430288,0.0,15,0,-1.14,0
wfpt.0,0,16,-1.3281586004303843,0.0,16,0,-0.69,0
wfpt.0,0,17,-0.955658600429598,0.0,17,0,-0.98,0
wfpt.0,0,18,1.098358600446402,1.0,18,0,-1.03,0
wfpt.0,0,19,-1.3438586004304174,0.0,19,0,-0.9199999999999999,0
wfpt.0,1,0,-1.4487355283373156,0.0,0,0,-0.78,0
wfpt.0,1,1,0.9274355283527183,1.0,1,0,-0.95,0
wfpt.0,1,2,2.3264355283556695,1.0,2,0,-2.3,0
wfpt.0,1,3,-1.0454355283364645,0.0,3,0,-1.2999999999999998,0
wfpt.0,1,4,-1.0533355283364811,0.0,4,0,-1.04,0
wfpt.0,1,5,-0.9197355283361992,0.0,5,0,-1.11,0
wfpt.0,1,6,-0.8806355283361167,0.0,6,0,-1.01,0
wfpt.0,1,7,1.1397355283531658,1.0,7,0,-1.25,0
wfpt.0,1,8,-1.2246355283368426,0.0,8,0,-0.8500000000000001,0
wfpt.0,1,9,-0.9927355283363533,0.0,9,0,-0.8799999999999999,0
wfpt.0,1,10,-1.7270355283379029,0.0,10,0,-1.07,0
wfpt.0,1,11,-1.0508355283364759,0.0,11,0,-0.9199999999999999,0
wfpt.0,1,12,1.0743355283530278,1.0,12,0,-1.19,0
wfpt.0,1,13,-1.1933355283367766,0.0,13,0,-0.8,0
wfpt.0,1,14,1.1683355283532262,1.0,14,0,-0.95,0
wfpt.0,1,15,-2.345135528339207,0.0,15,0,-1.14,0
wfpt.0,1,16,-0.8807355283361169,0.0,16,0,-0.69,0
wfpt.0,1,17,-0.9511355283362655,0.0,17,0,-0.98,0
wfpt.0,1,18,-1.0137355283363976,0.0,18,0,-1.03,0
wfpt.0,1,19,-1.2500355283368962,0.0,19,0,-0.9199999999999999,0
wfpt.0,2,0,-1.1217382974411543,0.0,0,0,-0.78,0
wfpt.0,2,1,1.3279382974580918,1.0,1,0,-0.95,0
wfpt.0,2,2,-0.9736382974408417,0.0,2,0,-2.3,0
wfpt.0,2,3,-0.9176382974407236,0.0,3,0,-1.2999999999999998,0
wfpt.0,2,4,1.2037382974578297,1.0,4,0,-1.04,0
wfpt.0,2,5,0.9207382974572325,1.0,5,0,-1.11,0
wfpt.0,2,6,-1.5369382974420305,0.0,6,0,-1.01,0
wfpt.0,2,7,-1.385538297441711,0.0,7,0,-1.25,0
wfpt.0,2,8,1.2165382974578567,1.0,8,0,-0.8500000000000001,0
wfpt.0,2,9,1.63513829745874,1.0,9,0,-0.8799999999999999,0
wfpt.0,2,10,-1.0098382974409181,0.0,10,0,-1.07,0
wfpt.0,2,11,-1.331538297441597,0.0,11,0,-0.9199999999999999,0
wfpt.0,2,12,0.7149382974567982,1.0,12,0,-1.19,0
wfpt.0,2,13,-0.7166382974402994,0.0,13,0,-0.8,0
wfpt.0,2,14,1.2838382974579983,1.0,14,0,-0.95,0
wfpt.0,2,15,0.7572382974568879,1.0,15,0,-1.14,0
wfpt.0,2,16,1.385338297458213,1.0,16,0,-0.69,0
wfpt.0,2,17,-1.013538297440926,0.0,17,0,-0.98,0
wfpt.0,2,18,0.7460382974568642,1.0,18,0,-1.03,0
wfpt.0,2,19,1.0018382974574032,1.0,19,0,-0.9199999999999999,0
wfpt.0,3,0,-0.7530826016019777,0.0,0,0,-0.78,0
wfpt.0,3,1,0.8349826016186529,1.0,1,0,-0.95,0
wfpt.0,3,2,-0.7954826016020672,0.0,2,0,-2.3,0
wfpt.0,3,3,-0.8027826016020826,0.0,3,0,-1.2999999999999998,0
wfpt.0,3,4,1.981382601621072,1.0,4,0,-1.04,0
wfpt.0,3,5,-0.7804826016020355,0.0,5,0,-1.11,0
