node,sample,accuracy,mean_ub,std_ub,10q_ub,30q_ub,50q_ub,70q_ub,90q_ub,mean_lb,std_lb,10q_lb,30q_lb,50q_lb,70q_lb,90q_lb
wfpt.0,0,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,1,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,2,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,3,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,4,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,5,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,6,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,7,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,8,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,9,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,10,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,11,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,12,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,13,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,14,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,15,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,16,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
wfpt.0,17,0.6140000224113464,0.1357162892818451,0.05818992480635643,0.07349999994039536,0.10078000277280807,0.12080000340938568,0.15710000693798065,0.2143000066280365,-0.15103575587272644,0.07210566848516464,0.08163999766111374,0.10429999977350235,0.1340000033378601,0.16898000240325928,0.24356000125408173
