node,sample,accuracy,mean_ub,std_ub,10q_ub,30q_ub,50q_ub,70q_ub,90q_ub,mean_lb,std_lb,10q_lb,30q_lb,50q_lb,70q_lb,90q_lb
wfpt.0,0,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,1,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,2,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,3,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,4,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,5,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,6,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,7,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,8,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,9,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,10,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,11,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,12,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,13,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,14,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,15,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,16,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,17,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,18,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,19,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,20,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,21,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,22,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,23,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
wfpt.0,24,0.8500000238418579,1.0175293684005737,0.3282585144042969,0.7203999757766724,0.8438000082969666,0.9359999895095825,0.9851999878883362,1.5449999570846558,-1.5416666269302368,0.6583486199378967,1.0405999422073364,1.0898000001907349,1.1390000581741333,1.6713999509811401,2.2037999629974365
