node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-0.983806535663169,0.0,0,0,-1.02,0
wfpt.0,0,1,-1.1531065356635262,0.0,1,0,-1.33,0
wfpt.0,0,2,-0.6940065356625574,0.0,2,0,-1.5099999999999998,0
wfpt.0,0,3,-1.8148065356649226,0.0,3,0,-1.11,0
wfpt.0,0,4,-1.21180653566365,0.0,4,0,-1.11,0
wfpt.0,0,5,-0.899906535662992,0.0,5,0,-0.72,0
wfpt.0,0,6,-0.8174065356628178,0.0,6,0,-1.01,0
wfpt.0,0,7,-0.9316065356630588,0.0,7,0,-0.99,0
wfpt.0,0,8,-0.9125065356630185,0.0,8,0,-1.04,0
wfpt.0,0,9,-1.2512065356637332,0.0,9,0,-1.02,0
wfpt.0,0,10,-0.8338065356628525,0.0,10,0,-0.71,0
wfpt.0,0,11,-1.016606535663238,0.0,11,0,-1.38,0
wfpt.0,0,12,-1.0136065356632318,0.0,12,0,-0.8899999999999999,0
wfpt.0,0,13,-0.9426065356630821,0.0,13,0,0.95,1
wfpt.0,0,14,-0.8588065356629052,0.0,14,0,-0.9199999999999999,0
wfpt.0,0,15,-1.0751065356633616,0.0,15,0,-1.06,0
wfpt.0,0,16,-1.9167065356651376,0.0,16,0,-0.9199999999999999,0
wfpt.0,0,17,-1.0893065356633915,0.0,17,0,-1.22,0
wfpt.0,0,18,-1.0721065356633552,0.0,18,0,-1.4100000000000001,0
wfpt.0,0,19,-0.9046065356630019,0.0,19,0,0.75,1
wfpt.0,1,0,-0.9861531713517158,0.0,0,0,-1.02,0
wfpt.0,1,1,-1.090053171351935,0.0,1,0,-1.33,0
wfpt.0,1,2,-0.8005531713513241,0.0,2,0,-1.5099999999999998,0
wfpt.0,1,3,-1.1546531713520714,0.0,3,0,-1.11,0
wfpt.0,1,4,-1.2057531713521792,0.0,4,0,-1.11,0
wfpt.0,1,5,1.0315531713683979,1.0,5,0,-0.72,0
wfpt.0,1,6,1.5008531713693887,1.0,6,0,-1.01,0
wfpt.0,1,7,-1.1558531713520739,0.0,7,0,-0.99,0
wfpt.0,1,8,-1.1169531713519918,0.0,8,0,-1.04,0
wfpt.0,1,9,-0.7847531713512907,0.0,9,0,-1.02,0
wfpt.0,1,10,-1.6936531713532088,0.0,10,0,-0.71,0
wfpt.0,1,11,-0.9279531713515929,0.0,11,0,-1.38,0
wfpt.0,1,12,-1.110853171351979,0.0,12,0,-0.8899999999999999,0
wfpt.0,1,13,-1.2144531713521975,0.0,13,0,0.95,1
wfpt.0,1,14,-0.8503531713514292,0.0,14,0,-0.9199999999999999,0
wfpt.0,1,15,-1.0946531713519447,0.0,15,0,-1.06,0
wfpt.0,1,16,-1.3399531713524624,0.0,16,0,-0.9199999999999999,0
wfpt.0,1,17,-1.3352531713524525,0.0,17,0,-1.22,0
wfpt.0,1,18,-1.0219531713517913,0.0,18,0,-1.4100000000000001,0
wfpt.0,1,19,-1.378153171352543,0.0,19,0,0.75,1
wfpt.0,2,0,-0.9211276782228947,0.0,0,0,-1.02,0
wfpt.0,2,1,-1.5191276782241565,0.0,1,0,-1.33,0
wfpt.0,2,2,-1.0830276782232362,0.0,2,0,-1.5099999999999998,0
wfpt.0,2,3,-0.802327678222644,0.0,3,0,-1.11,0
wfpt.0,2,4,-1.3191276782237344,0.0,4,0,-1.11,0
wfpt.0,2,5,-1.0645276782231972,0.0,5,0,-0.72,0
wfpt.0,2,6,-1.0666276782232016,0.0,6,0,-1.01,0
wfpt.0,2,7,-1.6112276782243509,0.0,7,0,-0.99,0
wfpt.0,2,8,-1.0406276782231467,0.0,8,0,-1.04,0
wfpt.0,2,9,-1.119427678223313,0.0,9,0,-1.02,0
wfpt.0,2,10,-0.9448276782229447,0.0,10,0,-0.71,0
wfpt.0,2,11,-0.8211276782226836,0.0,11,0,-1.38,0
wfpt.0,2,12,-0.9213276782228951,0.0,12,0,-0.8899999999999999,0
wfpt.0,2,13,-0.8251276782226921,0.0,13,0,0.95,1
wfpt.0,2,14,-0.8596276782227649,0.0,14,0,-0.9199999999999999,0
wfpt.0,2,15,-1.126527678223328,0.0,15,0,-1.06,0
wfpt.0,2,16,-1.0200276782231033,0.0,16,0,-0.9199999999999999,0
wfpt.0,2,17,-0.9237276782229001,0.0,17,0,-1.22,0
wfpt.0,2,18,-1.3964276782238976,0.0,18,0,-1.4100000000000001,0
wfpt.0,2,19,-1.5882276782243023,0.0,19,0,0.75,1
wfpt.0,3,0,-0.8952545696232641,0.0,0,0,-1.02,0
wfpt.0,3,1,-1.995554569625586,0.0,1,0,-1.33,0
wfpt.0,3,2,1.2447545696405884,1.0,2,0,-1.5099999999999998,0
wfpt.0,3,3,-0.7830545696230273,0.0,3,0,-1.11,0
wfpt.0,3,4,-1.2833545696240831,0.0,4,0,-1.11,0
wfpt.0,3,5,-1.0386545696235667,0.0,5,0,-0.72,0
wfpt.0,3,6,-1.2039545696239156,0.0,6,0,-1.01,0
wfpt.0,3,7,-1.2498545696240124,0.0,7,0,-0.99,0
wfpt.0,3,8,-1.0243545696235365,0.0,8,0,-1.04,0
wfpt.0,3,9,-1.1489545696237995,0.0,9,0,-1.02,0
wfpt.0,3,10,-1.1350545696237702,0.0,10,0,-0.71,0
wfpt.0,3,11,-1.1247545696237484,0.0,11,0,-1.38,0
wfpt.0,3,12,-0.7481545696229537,0.0,12,0,-0.8899999999999999,0
wfpt.0,3,13,-0.750654569622959,0.0,13,0,0.95,1
wfpt.0,3,14,-1.0769545696236476,0.0,14,0,-0.9199999999999999,0
wfpt.0,3,15,-0.8613545696231926,0.0,15,0,-1.06,0
wfpt.0,3,16,-2.2581545696261403,0.0,16,0,-0.9199999999999999,0
wfpt.0,3,17,-1.3277545696241768,0.0,17,0,-1.22,0
wfpt.0,3,18,-1.2100545696239284,0.0,18,0,-1.4100000000000001,0
wfpt.0,3,19,-0.8493545696231672,0.0,19,0,0.75,1
wfpt.0,4,0,-1.1373234930993357,0.0,0,0,-1.02,0
wfpt.0,4,1,-1.5334234931001716,0.0,1,0,-1.33,0
wfpt.0,4,2,-1.3553234930997957,0.0,2,0,-1.5099999999999998,0
wfpt.0,4,3,-0.8181234930986621,0.0,3,0,-1.11,0
wfpt.0,4,4,-2.1598234931014932,0.0,4,0,-1.11,0
wfpt.0,4,5,-1.1931234930994534,0.0,5,0,-0.72,0
wfpt.0,4,6,-1.1662234930993967,0.0,6,0,-1.01,0
wfpt.0,4,7,-0.9192234930988754,0.0,7,0,-0.99,0
wfpt.0,4,8,-0.7853234930985928,0.0,8,0,-1.04,0
wfpt.0,4,9,-0.7908234930986044,0.0,9,0,-1.02,0
wfpt.0,4,10,-1.0385234930991272,0.0,10,0,-0.71,0
wfpt.0,4,11,-1.1776234930994207,0.0,11,0,-1.38,0
wfpt.0,4,12,-1.002923493099052,0.0,12,0,-0.8899999999999999,0
wfpt.0,4,13,-1.1674234930993992,0.0,13,0,0.95,1
wfpt.0,4,14,-0.9410234930989214,0.0,14,0,-0.9199999999999999,0
wfpt.0,4,15,-1.3480234930997803,0.0,15,0,-1.06,0
wfpt.0,4,16,-1.150323493099363,0.0,16,0,-0.9199999999999999,0
wfpt.0,4,17,-0.9456234930989311,0.0,17,0,-1.22,0
wfpt.0,4,18,-0.7206234930984563,0.0,18,0,-1.4100000000000001,0
wfpt.0,4,19,-0.7933234930986097,0.0,19,0,0.75,1
wfpt.0,5,0,-1.285016214857567,0.0,0,0,-1.02,0
wfpt.0,5,1,-1.5105162148580429,0.0,1,0,-1.33,0
wfpt.0,5,2,-1.0292162148570272,0.0,2,0,-1.5099999999999998,0
wfpt.0,5,3,-1.7581162148585654,0.0,3,0,-1.11,0
wfpt.0,5,4,-1.0070162148569803,0.0,4,0,-1.11,0
wfpt.0,5,5,-0.7985162148565402,0.0,5,0,-0.72,0
wfpt.0,5,6,-0.7514162148564408,0.0,6,0,-1.01,0
wfpt.0,5,7,-1.1669162148573178,0.0,7,0,-0.99,0
