stat,observed,mean,std,SEM,MSE,credible,quantile,mahalanobis
accuracy,0.4025641083717346,0.4069335460662842,0.3251799941062927,1.909203638206236e-05,0.10576112568378448,True,60.0,0.01343700010329485
mean_ub,1.209745168685913,1.2755643129348755,0.29683753848075867,0.004332152660936117,0.09244468063116074,True,44.44444274902344,0.22173438966274261
std_ub,0.4170062243938446,0.29280245304107666,0.17347216606140137,0.015426579862833023,0.04551916942000389,True,72.22222137451172,0.7159868478775024
10q_ub,0.8500000238418579,1.005222201347351,0.22704418003559113,0.024093931540846825,0.07564298808574677,True,30.58333396911621,0.6836651563644409
30q_ub,0.9580000042915344,1.114111065864563,0.2533186078071594,0.024370664730668068,0.08854100853204727,True,38.88888931274414,0.6162636876106262
50q_ub,1.090000033378601,1.2141666412353516,0.3021738529205322,0.015417355112731457,0.10672637820243835,True,44.44444274902344,0.4109112620353699
70q_ub,1.284000039100647,1.3492223024368286,0.35993945598602295,0.004253948573023081,0.13381032645702362,True,55.55555725097656,0.18120354413986206
90q_ub,1.7139999866485596,1.6009998321533203,0.44673070311546326,0.01276903785765171,0.21233734488487244,True,61.11111068725586,0.25294917821884155
mean_lb,-1.097124457359314,-1.1248236894607544,0.19112370908260345,0.0007672471110709012,0.03729550912976265,True,40.0,0.14492826163768768
std_lb,0.32287317514419556,0.27021825313568115,0.11913812160491943,0.002772542182356119,0.016966434195637703,True,65.0,0.4419654607772827
10q_lb,0.7519999742507935,0.8601999282836914,0.18935354053974152,0.011707224883139133,0.04756200313568115,True,40.0,0.571417510509491
30q_lb,0.9200000166893005,0.9680500626564026,0.19147545099258423,0.0023088084999471903,0.03897165134549141,True,50.025001525878906,0.2509463429450989
50q_lb,1.059999942779541,1.0727499723434448,0.21046064794063568,0.00016256178787443787,0.044456250965595245,True,60.0,0.0605812668800354
70q_lb,1.2139999866485596,1.2197998762130737,0.22667279839515686,3.363856376381591e-05,0.05141419544816017,True,60.0,0.025586996227502823
90q_lb,1.5260000228881836,1.4059499502182007,0.25863611698150635,0.014412014745175838,0.0813046470284462,True,75.0,0.4641658365726471
