node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,0.8973053889114819,1.0,0,0,-1.12,0
wfpt.0,0,1,1.40800538891256,1.0,1,0,1.15,1
wfpt.0,0,2,1.4304053889126074,1.0,2,0,1.1,1
wfpt.0,0,3,1.6508053889130725,1.0,3,0,0.79,1
wfpt.0,0,4,-1.090505388895556,0.0,4,0,1.2799999999999998,1
wfpt.0,0,5,2.1498053889141246,1.0,5,0,1.05,1
wfpt.0,0,6,0.870305388911425,1.0,6,0,1.18,1
wfpt.0,0,7,0.997305388911693,1.0,7,0,0.9199999999999999,1
wfpt.0,0,8,-0.8882053888951291,0.0,8,0,1.06,1
wfpt.0,0,9,0.7680053889112091,1.0,9,0,0.9299999999999999,1
wfpt.0,0,10,0.7919053889112595,1.0,10,0,1.02,1
wfpt.0,0,11,-1.8313053888971194,0.0,11,0,1.23,1
wfpt.0,0,12,-1.264405388895923,0.0,12,0,0.8899999999999999,1
wfpt.0,0,13,-0.7863053888949141,0.0,13,0,1.12,1
wfpt.0,0,14,-1.4342053888962814,0.0,14,0,1.01,1
wfpt.0,0,15,0.8218053889113226,1.0,15,0,1.0,1
wfpt.0,0,16,1.331905388912399,1.0,16,0,-1.9,0
wfpt.0,0,17,1.487005388912726,1.0,17,0,-0.98,0
wfpt.0,0,18,-1.21560538889582,0.0,18,0,0.96,1
wfpt.0,0,19,0.7919053889112595,1.0,19,0,0.8200000000000001,1
wfpt.0,1,0,1.0935817356967967,1.0,0,0,-1.12,0
wfpt.0,1,1,-1.6652817356816696,0.0,1,0,1.15,1
wfpt.0,1,2,1.640981735697952,1.0,2,0,1.1,1
wfpt.0,1,3,0.8176817356962146,1.0,3,0,0.79,1
wfpt.0,1,4,0.9224817356964362,1.0,4,0,1.2799999999999998,1
wfpt.0,1,5,1.4659817356975826,1.0,5,0,1.05,1
wfpt.0,1,6,-1.5357817356813963,0.0,6,0,1.18,1
wfpt.0,1,7,0.9167817356964237,1.0,7,0,0.9199999999999999,1
wfpt.0,1,8,-0.9963817356802581,0.0,8,0,1.06,1
wfpt.0,1,9,0.817381735696214,1.0,9,0,0.9299999999999999,1
wfpt.0,1,10,-1.3509817356810063,0.0,10,0,1.02,1
wfpt.0,1,11,-0.9542817356801693,0.0,11,0,1.23,1
wfpt.0,1,12,-1.6500817356816375,0.0,12,0,0.8899999999999999,1
wfpt.0,1,13,-1.2439817356807805,0.0,13,0,1.12,1
wfpt.0,1,14,0.8657817356963161,1.0,14,0,1.01,1
wfpt.0,1,15,-1.3461817356809962,0.0,15,0,1.0,1
wfpt.0,1,16,0.8288817356962382,1.0,16,0,-1.9,0
wfpt.0,1,17,1.0658817356967378,1.0,17,0,-0.98,0
wfpt.0,1,18,0.797481735696172,1.0,18,0,0.96,1
wfpt.0,1,19,0.9412817356964759,1.0,19,0,0.8200000000000001,1
wfpt.0,2,0,1.1734707210927153,1.0,0,0,-1.12,0
wfpt.0,2,1,-2.067870721078269,0.0,1,0,1.15,1
wfpt.0,2,2,1.3001707210929832,1.0,2,0,1.1,1
wfpt.0,2,3,-1.3888707210768363,0.0,3,0,0.79,1
wfpt.0,2,4,0.860970721092056,1.0,4,0,1.2799999999999998,1
wfpt.0,2,5,0.8720707210920794,1.0,5,0,1.05,1
wfpt.0,2,6,-1.2624707210765695,0.0,6,0,1.18,1
wfpt.0,2,7,1.124470721092612,1.0,7,0,0.9199999999999999,1
wfpt.0,2,8,1.2388707210928533,1.0,8,0,1.06,1
wfpt.0,2,9,-1.35277072107676,0.0,9,0,0.9299999999999999,1
wfpt.0,2,10,0.8602707210920545,1.0,10,0,1.02,1
wfpt.0,2,11,-1.4567707210769796,0.0,11,0,1.23,1
wfpt.0,2,12,1.2426707210928614,1.0,12,0,0.8899999999999999,1
wfpt.0,2,13,-1.100670721076228,0.0,13,0,1.12,1
wfpt.0,2,14,1.7790707210939933,1.0,14,0,1.01,1
wfpt.0,2,15,-1.6733707210774367,0.0,15,0,1.0,1
wfpt.0,2,16,0.8269707210919842,1.0,16,0,-1.9,0
wfpt.0,2,17,0.8771707210920902,1.0,17,0,-0.98,0
wfpt.0,2,18,-1.1567707210763465,0.0,18,0,0.96,1
wfpt.0,2,19,1.2165707210928067,1.0,19,0,0.8200000000000001,1
wfpt.0,3,0,1.2902439675474235,1.0,0,0,-1.12,0
wfpt.0,3,1,2.2230439675493923,1.0,1,0,1.15,1
wfpt.0,3,2,1.0902439675470015,1.0,2,0,1.1,1
wfpt.0,3,3,0.9649439675467375,1.0,3,0,0.79,1
wfpt.0,3,4,0.8966439675465929,1.0,4,0,1.2799999999999998,1
wfpt.0,3,5,-1.8024439675321713,0.0,5,0,1.05,1
wfpt.0,3,6,2.299543967549554,1.0,6,0,1.18,1
wfpt.0,3,7,0.9866439675467829,1.0,7,0,0.9199999999999999,1
wfpt.0,3,8,-1.2285439675309602,0.0,8,0,1.06,1
wfpt.0,3,9,-2.001443967532591,0.0,9,0,0.9299999999999999,1
wfpt.0,3,10,-1.7320439675320227,0.0,10,0,1.02,1
wfpt.0,3,11,2.566343967550117,1.0,11,0,1.23,1
wfpt.0,3,12,-1.5746439675316906,0.0,12,0,0.8899999999999999,1
wfpt.0,3,13,1.4093439675476753,1.0,13,0,1.12,1
wfpt.0,3,14,-1.29004396753109,0.0,14,0,1.01,1
wfpt.0,3,15,0.9625439675467324,1.0,15,0,1.0,1
