node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,1.952681158545168,1.0,0,0,1.22,1
wfpt.0,0,1,0.8464811585428327,1.0,1,0,-0.98,0
wfpt.0,0,2,1.3777811585439543,1.0,2,0,1.21,1
wfpt.0,0,3,-0.9141811585266424,0.0,3,0,-1.12,0
wfpt.0,0,4,-2.756081158530529,0.0,4,0,-1.01,0
wfpt.0,0,5,1.0478811585432586,1.0,5,0,-1.09,0
wfpt.0,0,6,-1.2348811585273192,0.0,6,0,-2.2,0
wfpt.0,0,7,-0.9748811585267705,0.0,7,0,-1.01,0
wfpt.0,0,8,-0.9214811585266578,0.0,8,0,0.69,1
wfpt.0,0,9,0.763681158542658,1.0,9,0,-0.79,0
wfpt.0,0,10,0.9297811585430089,1.0,10,0,-0.6799999999999999,0
wfpt.0,0,11,-1.1179811585270725,0.0,11,0,-0.99,0
wfpt.0,0,12,1.2647811585437159,1.0,12,0,-1.09,0
wfpt.0,0,13,0.732681158542593,1.0,13,0,0.98,1
wfpt.0,0,14,0.7230811585425727,1.0,14,0,1.0,1
wfpt.0,0,15,-0.9827811585267872,0.0,15,0,-0.8300000000000001,0
wfpt.0,0,16,1.2929811585437754,1.0,16,0,0.6699999999999999,1
wfpt.0,0,17,0.8407811585428211,1.0,17,0,-1.12,0
wfpt.0,0,18,0.9003811585429469,1.0,18,0,1.02,1
wfpt.0,0,19,0.7054811585425356,1.0,19,0,-0.71,0
wfpt.0,1,0,-0.722608328873058,0.0,0,0,1.22,1
wfpt.0,1,1,0.9440083288898589,1.0,1,0,-0.98,0
wfpt.0,1,2,1.4232083288908701,1.0,2,0,1.21,1
wfpt.0,1,3,-0.8487083288733241,0.0,3,0,-1.12,0
wfpt.0,1,4,0.9490083288898694,1.0,4,0,-1.01,0
wfpt.0,1,5,-0.7550083288731264,0.0,5,0,-1.09,0
wfpt.0,1,6,-2.556708328876929,0.0,6,0,-2.2,0
wfpt.0,1,7,-0.6518083288729086,0.0,7,0,-1.01,0
wfpt.0,1,8,0.7832083288895195,1.0,8,0,0.69,1
wfpt.0,1,9,0.9336083288898369,1.0,9,0,-0.79,0
wfpt.0,1,10,1.090008328890167,1.0,10,0,-0.6799999999999999,0
wfpt.0,1,11,1.0620083288901079,1.0,11,0,-0.99,0
wfpt.0,1,12,0.8934083288897521,1.0,12,0,-1.09,0
wfpt.0,1,13,-1.3526083288743875,0.0,13,0,0.98,1
wfpt.0,1,14,-0.6831083288729747,0.0,14,0,1.0,1
wfpt.0,1,15,-0.9664083288735725,0.0,15,0,-0.8300000000000001,0
wfpt.0,1,16,1.1974083288903936,1.0,16,0,0.6699999999999999,1
wfpt.0,1,17,-1.3183083288743151,0.0,17,0,-1.12,0
wfpt.0,1,18,-0.8618083288733518,0.0,18,0,1.02,1
wfpt.0,1,19,-0.9500083288735379,0.0,19,0,-0.71,0
wfpt.0,2,0,-0.9965507141598521,0.0,0,0,1.22,1
wfpt.0,2,1,-0.6999507141592262,0.0,1,0,-0.98,0
wfpt.0,2,2,-1.392150714160687,0.0,2,0,1.21,1
wfpt.0,2,3,-0.7725507141593794,0.0,3,0,-1.12,0
wfpt.0,2,4,-1.9633507141618924,0.0,4,0,-1.01,0
wfpt.0,2,5,2.40595071417916,1.0,5,0,-1.09,0
wfpt.0,2,6,-0.7075507141592422,0.0,6,0,-2.2,0
wfpt.0,2,7,1.043250714176284,1.0,7,0,-1.01,0
wfpt.0,2,8,-1.56415071416105,0.0,8,0,0.69,1
wfpt.0,2,9,1.4234507141770871,1.0,9,0,-0.79,0
wfpt.0,2,10,0.7720507141757115,1.0,10,0,-0.6799999999999999,0
wfpt.0,2,11,-0.8944507141596366,0.0,11,0,-0.99,0
wfpt.0,2,12,-3.018350714164119,0.0,12,0,-1.09,0
wfpt.0,2,13,-1.0046507141598693,0.0,13,0,0.98,1
wfpt.0,2,14,1.128650714176465,1.0,14,0,1.0,1
