t_subj.92,1.000067612,TRUE,,count true,808,,0.999806992
,,,,count false,0,,1.001026069
v_subj.71,1.000091138,TRUE,,,,,
,,,,,,,
z_subj_trans.194,0.999868404,TRUE,,,,,
,,,,,,,
z_subj_trans.79,0.999912091,TRUE,,,,,
,,,,,,,
t_subj.24,1.00000894,TRUE,,,,,
,,,,,,,
v_subj.184,1.000114148,TRUE,,,,,
,,,,,,,
z_subj_trans.21,0.99996897,TRUE,,,,,
,,,,,,,
t_subj.30,0.999949323,TRUE,,,,,
,,,,,,,
z_subj_trans.140,0.999913512,TRUE,,,,,
,,,,,,,
a_subj.157,1.000120023,TRUE,,,,,
,,,,,,,
z_subj_trans.15,1.000058903,TRUE,,,,,
,,,,,,,
t_subj.145,1.000026019,TRUE,,,,,
,,,,,,,
v_subj.56,1.000052147,TRUE,,,,,
,,,,,,,
a_subj.6,1.000173163,TRUE,,,,,
,,,,,,,
t_subj.162,0.999975091,TRUE,,,,,
,,,,,,,
v_subj.151,1.00025093,TRUE,,,,,
,,,,,,,
t_subj.136,1.000246712,TRUE,,,,,
,,,,,,,
t_subj.127,1.000096501,TRUE,,,,,
,,,,,,,
v_subj.112,0.99984259,TRUE,,,,,
,,,,,,,
a_subj.96,1.000002919,TRUE,,,,,
,,,,,,,
a_subj.198,0.999989609,TRUE,,,,,
,,,,,,,
v_subj.42,1.000018057,TRUE,,,,,
,,,,,,,
a_subj.25,0.99999222,TRUE,,,,,
,,,,,,,
v_subj.89,1.000161942,TRUE,,,,,
,,,,,,,
z_subj_trans.95,0.999950745,TRUE,,,,,
,,,,,,,
a_subj.142,1.000401502,TRUE,,,,,
,,,,,,,
a_subj.169,1.000162511,TRUE,,,,,
,,,,,,,
a_subj.149,0.999963993,TRUE,,,,,
,,,,,,,
z_subj_trans.179,1.000019506,TRUE,,,,,
,,,,,,,
a_subj.135,0.999885563,TRUE,,,,,
,,,,,,,
v_subj.95,0.99995781,TRUE,,,,,
,,,,,,,
v_subj.90,1.000454884,TRUE,,,,,
,,,,,,,
v_subj.77,0.999971783,TRUE,,,,,
,,,,,,,
z_subj_trans.82,0.999993255,TRUE,,,,,
,,,,,,,
z_subj_trans.67,1.000119136,TRUE,,,,,
,,,,,,,
v_subj.54,0.999909005,TRUE,,,,,
,,,,,,,
v_subj.19,0.999991169,TRUE,,,,,
,,,,,,,
v_subj.136,1.000175353,TRUE,,,,,
,,,,,,,
v_subj.163,0.999982685,TRUE,,,,,
,,,,,,,
a_subj.126,0.999832558,TRUE,,,,,
,,,,,,,
z_subj_trans.167,1.000019032,TRUE,,,,,
,,,,,,,
a_subj.21,0.999851174,TRUE,,,,,
,,,,,,,
a_subj.194,0.99989407,TRUE,,,,,
,,,,,,,
v_subj.76,1.000094883,TRUE,,,,,
,,,,,,,
v_subj.79,1.000234142,TRUE,,,,,
,,,,,,,
z_subj_trans.41,0.999948592,TRUE,,,,,
