node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,0.9454836572225956,1.0,0,0,-1.12,0
wfpt.0,0,1,0.8147836572223194,1.0,1,0,1.15,1
wfpt.0,0,2,1.9716836572247605,1.0,2,0,1.1,1
wfpt.0,0,3,0.8934836572224859,1.0,3,0,0.79,1
wfpt.0,0,4,0.9537836572226127,1.0,4,0,1.2799999999999998,1
wfpt.0,0,5,1.295983657223335,1.0,5,0,1.05,1
wfpt.0,0,6,1.0625836572228424,1.0,6,0,1.18,1
wfpt.0,0,7,1.1084836572229388,1.0,7,0,0.9199999999999999,1
wfpt.0,0,8,1.7328836572242565,1.0,8,0,1.06,1
wfpt.0,0,9,1.4112836572235778,1.0,9,0,0.9299999999999999,1
wfpt.0,0,10,0.8042836572222972,1.0,10,0,1.02,1
wfpt.0,0,11,-0.8850836572061341,0.0,11,0,1.23,1
wfpt.0,0,12,1.4037836572235625,1.0,12,0,0.8899999999999999,1
wfpt.0,0,13,1.4600836572236808,1.0,13,0,1.12,1
wfpt.0,0,14,0.9579836572226216,1.0,14,0,1.01,1
wfpt.0,0,15,0.9112836572225226,1.0,15,0,1.0,1
wfpt.0,0,16,0.7523836572221877,1.0,16,0,-1.9,0
wfpt.0,0,17,1.204583657223142,1.0,17,0,-0.98,0
wfpt.0,0,18,0.860583657222416,1.0,18,0,0.96,1
wfpt.0,0,19,0.7535836572221902,1.0,19,0,0.8200000000000001,1
wfpt.0,1,0,0.7891359142011481,1.0,0,0,-1.12,0
wfpt.0,1,1,0.9044359142013919,1.0,1,0,1.15,1
wfpt.0,1,2,0.8824359142013455,1.0,2,0,1.1,1
wfpt.0,1,3,0.8884359142013581,1.0,3,0,0.79,1
wfpt.0,1,4,1.6448359142029543,1.0,4,0,1.2799999999999998,1
wfpt.0,1,5,1.2668359142021566,1.0,5,0,1.05,1
wfpt.0,1,6,0.9768359142015447,1.0,6,0,1.18,1
wfpt.0,1,7,1.427235914202495,1.0,7,0,0.9199999999999999,1
wfpt.0,1,8,0.9538359142014962,1.0,8,0,1.06,1
wfpt.0,1,9,1.7814359142032425,1.0,9,0,0.9299999999999999,1
wfpt.0,1,10,0.8762359142013324,1.0,10,0,1.02,1
wfpt.0,1,11,1.4522359142025478,1.0,11,0,1.23,1
wfpt.0,1,12,1.3700359142023744,1.0,12,0,0.8899999999999999,1
wfpt.0,1,13,0.7974359142011661,1.0,13,0,1.12,1
wfpt.0,1,14,1.5942359142028475,1.0,14,0,1.01,1
wfpt.0,1,15,1.101235914201807,1.0,15,0,1.0,1
wfpt.0,1,16,1.7160359142031045,1.0,16,0,-1.9,0
wfpt.0,1,17,-0.7666359141847675,0.0,17,0,-0.98,0
wfpt.0,1,18,0.8124359142011978,1.0,18,0,0.96,1
wfpt.0,1,19,0.8307359142012359,1.0,19,0,0.8200000000000001,1
wfpt.0,2,0,2.1200280990245814,1.0,0,0,-1.12,0
wfpt.0,2,1,1.227028099022696,1.0,1,0,1.15,1
wfpt.0,2,2,0.9419280990220947,1.0,2,0,1.1,1
wfpt.0,2,3,0.8417280990218833,1.0,3,0,0.79,1
wfpt.0,2,4,0.7758280990217442,1.0,4,0,1.2799999999999998,1
wfpt.0,2,5,1.3122280990228758,1.0,5,0,1.05,1
wfpt.0,2,6,-0.7761280990054112,0.0,6,0,1.18,1
wfpt.0,2,7,0.9907280990221977,1.0,7,0,0.9199999999999999,1
wfpt.0,2,8,1.317328099022887,1.0,8,0,1.06,1
wfpt.0,2,9,1.0023280990222223,1.0,9,0,0.9299999999999999,1
wfpt.0,2,10,-1.3317280990065838,0.0,10,0,1.02,1
