node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-0.9049753280690027,0.0,0,0,-1.33,0
wfpt.0,0,1,-1.0862753280693853,0.0,1,0,1.13,1
wfpt.0,0,2,-1.0703753280693518,0.0,2,0,-1.42,0
wfpt.0,0,3,-1.996875328071307,0.0,3,0,-0.99,0
wfpt.0,0,4,0.9805753280849052,1.0,4,0,-1.3199999999999998,0
wfpt.0,0,5,-1.629675328070532,0.0,5,0,-1.16,0
wfpt.0,0,6,1.0152753280849784,1.0,6,0,-1.2599999999999998,0
wfpt.0,0,7,1.2160753280854022,1.0,7,0,0.8200000000000001,1
wfpt.0,0,8,-1.302175328069841,0.0,8,0,0.9199999999999999,1
wfpt.0,0,9,-1.2698753280697728,0.0,9,0,-0.9199999999999999,0
wfpt.0,0,10,1.0245753280849976,1.0,10,0,1.18,1
wfpt.0,0,11,-0.9086753280690105,0.0,11,0,-1.31,0
wfpt.0,0,12,-0.8410753280688679,0.0,12,0,-1.5499999999999998,0
wfpt.0,0,13,-1.5638753280703932,0.0,13,0,0.95,1
wfpt.0,0,14,1.5665753280861414,1.0,14,0,0.9199999999999999,1
wfpt.0,0,15,-2.319075328071987,0.0,15,0,-0.9299999999999999,0
wfpt.0,0,16,1.0512753280850544,1.0,16,0,-0.97,0
wfpt.0,0,17,1.1816753280853296,1.0,17,0,-1.2599999999999998,0
wfpt.0,0,18,1.4728753280859441,1.0,18,0,-1.03,0
wfpt.0,0,19,1.1429753280852475,1.0,19,0,-0.9299999999999999,0
wfpt.0,1,0,1.1300173622489247,1.0,0,0,-1.33,0
wfpt.0,1,1,1.129217362248923,1.0,1,0,1.13,1
wfpt.0,1,2,-1.2721173622334816,0.0,2,0,-1.42,0
wfpt.0,1,3,1.0222173622486972,1.0,3,0,-0.99,0
wfpt.0,1,4,0.8069173622482427,1.0,4,0,-1.3199999999999998,0
wfpt.0,1,5,1.3179173622493208,1.0,5,0,-1.16,0
wfpt.0,1,6,0.9063173622484525,1.0,6,0,-1.2599999999999998,0
wfpt.0,1,7,0.9974173622486447,1.0,7,0,0.8200000000000001,1
wfpt.0,1,8,1.6043173622499252,1.0,8,0,0.9199999999999999,1
wfpt.0,1,9,-1.2867173622335124,0.0,9,0,-0.9199999999999999,0
wfpt.0,1,10,0.9256173622484932,1.0,10,0,1.18,1
wfpt.0,1,11,0.9865173622486217,1.0,11,0,-1.31,0
wfpt.0,1,12,-1.516817362233998,0.0,12,0,-1.5499999999999998,0
wfpt.0,1,13,0.9173173622484757,1.0,13,0,0.95,1
wfpt.0,1,14,-1.3608173622336688,0.0,14,0,0.9199999999999999,1
