a_subj.61,0.999942720099
a_subj.64,0.999947050882
a_subj.31,0.99997594511
a_subj.51,1.00033467317
a_subj.56,0.999995126878
t_subj.64,0.999899075134
t_subj.73,1.00008246723
t_subj.88,1.01368746004
a_subj.20,1.00012753544
t_subj.29,0.999817333552
t_subj.41,0.999855110552
a_subj.53,0.999980110382
t_subj.51,1.00009175252
a_subj.90,0.999835324385
t_subj.31,1.0001129057
a_subj.17,0.999835507398
a_std,0.999982891011
t_subj.37,0.999962988657
t_subj.72,1.00004106108
t_subj.0,0.999865484394
t_subj.65,0.999945675177
a_subj.25,0.999978077583
t_subj.54,1.00012112421
a_subj.10,0.999975946885
a_subj.0,0.999991063445
t_subj.59,1.000167973
a_subj.97,1.00005060927
a_subj.40,1.00008976461
a,1.00012990714
t_subj.24,1.0000898062
t_subj.90,0.999998247375
t_subj.70,1.00077585896
a_subj.24,1.00007621965
t_subj.6,1.00078230961
t_subj.16,0.999927300858
a_subj.69,1.00004418872
t_subj.4,1.00009743384
a_subj.55,0.999902777167
a_subj.82,1.00002392155
t_subj.18,1.00005590075
t_subj.50,0.99992281934
a_subj.49,1.00028391263
t_subj.21,1.00010819149
a_subj.96,1.00004277693
t_subj.80,1.00012134091
a_subj.19,0.999998873668
t_subj.60,1.00021181226
t_subj.98,0.99996911376
t_subj.71,1.00018239865
a_subj.27,0.999932606071
t_subj.66,1.00019929417
a_subj.41,1.00010554099
t_subj.14,0.999967754373
t_subj.78,0.9998835057
a_subj.44,1.00013308763
a_subj.36,1.00000172676
a_subj.91,0.999944031077
t_subj.11,1.00002979374
t_subj.42,1.00008248606
a_subj.29,0.999939043186
a_subj.94,1.00001934717
a_subj.74,1.00012527939
a_subj.59,1.00002303985
a_subj.26,0.999806279832
t_subj.10,1.00004567826
t_subj.91,0.999956555489
t_subj.17,1.00010939279
t_subj.53,0.99996508298
t_subj.89,1.00023961864
t_subj.46,0.999909737931
a_subj.67,1.00003239004
a_subj.65,0.99993663581
t_subj.93,0.99999594038
t_subj.52,0.999911002943
a_subj.48,1.00013926392
a_subj.13,1.000217406
a_subj.54,1.00008150452
t_subj.2,1.00011356197
t_subj.43,1.0000283339
t_subj.75,1.00071299205
a_subj.15,1.00004618814
a_subj.42,0.999944706019
a_subj.76,0.999944181839
t_subj.83,0.999994893122
t_subj.79,1.00001001384
a_subj.9,1.00016732519
a_subj.5,0.999927454612
t_subj.30,1.00006009387
t_subj.34,0.999879841249
a_subj.92,0.999928065208
t_subj.15,1.00015160446
t_subj.48,1.00028653748
a_subj.81,1.00012433627
t_subj.35,1.00001438426
t_subj.63,1.00039432638
t_subj.77,1.00001641495
a_subj.70,1.0007753375
t_subj.5,0.999997736457
a_subj.35,1.00004836395
t_subj.39,0.999924275404
t_subj.92,1.00007119356
t_subj.99,1.00025794781
a_subj.43,0.999923212926
a_subj.28,0.999801855266
a_subj.68,0.999918226325
t_subj.86,1.00011343067
t_subj.69,1.00000315106
a_subj.93,0.999984129226
a_subj.77,0.999947425425
t_subj.28,0.999895303315
t_subj.12,1.00024346833
t_subj.19,0.999886909188
a_subj.71,0.999994844768
t_subj.27,1.00017282607
t_subj.57,0.999899749645
a_subj.2,1.00011959223
a_subj.39,1.00006859183
t_subj.74,0.999975107846
