z_subj_trans.67,1.000033358,TRUE,count true,606,0.999812211
,,,count false,0,1.00059715
z_subj_trans.147,0.999963327,TRUE,,,
,,,,,
t_subj.108,1.000238082,TRUE,,,
,,,,,
z_subj_trans.195,1.000188002,TRUE,,,
,,,,,
z_subj_trans.63,0.999947541,TRUE,,,
,,,,,
a_subj.13,0.999839055,TRUE,,,
,,,,,
a_subj.107,1.000304168,TRUE,,,
,,,,,
t_subj.87,1.00002179,TRUE,,,
,,,,,
z_subj_trans.197,0.999941376,TRUE,,,
,,,,,
t_subj.90,1.000014648,TRUE,,,
,,,,,
z_subj_trans.94,1.000263113,TRUE,,,
,,,,,
a_subj.83,1.000080825,TRUE,,,
,,,,,
a_subj.23,0.999905329,TRUE,,,
,,,,,
t_subj.177,0.999882702,TRUE,,,
,,,,,
t_subj.139,1.000052493,TRUE,,,
,,,,,
a_subj.22,0.999988672,TRUE,,,
,,,,,
z_subj_trans.95,1.000133254,TRUE,,,
,,,,,
a_subj.49,0.999856162,TRUE,,,
,,,,,
a_subj.181,0.999833133,TRUE,,,
,,,,,
a_subj.73,0.999971162,TRUE,,,
,,,,,
z_subj_trans.194,0.99997725,TRUE,,,
,,,,,
t_subj.166,1.000015365,TRUE,,,
,,,,,
a_subj.90,0.99991665,TRUE,,,
,,,,,
t_subj.198,0.999968769,TRUE,,,
,,,,,
z_subj_trans.126,0.999927719,TRUE,,,
,,,,,
a_subj.166,1.00021044,TRUE,,,
,,,,,
t_subj.115,0.999976051,TRUE,,,
,,,,,
a_subj.99,0.999972746,TRUE,,,
,,,,,
a_subj.172,1.000079572,TRUE,,,
,,,,,
t_subj.16,1.00006973,TRUE,,,
,,,,,
t_subj.113,0.999954106,TRUE,,,
,,,,,
a_subj.193,1.000131883,TRUE,,,
,,,,,
z_subj_trans.163,0.999925079,TRUE,,,
,,,,,
t_subj.63,0.999909918,TRUE,,,
,,,,,
t_subj.196,1.000011778,TRUE,,,
,,,,,
t_subj.2,0.999902461,TRUE,,,
,,,,,
t_subj.151,1.000145782,TRUE,,,
,,,,,
a_subj.144,0.99999224,TRUE,,,
,,,,,
a_subj.11,1.000291753,TRUE,,,
,,,,,
a_subj.55,1.000084709,TRUE,,,
,,,,,
z_subj_trans.150,0.999847403,TRUE,,,
,,,,,
z_subj_trans.170,1.000120332,TRUE,,,
,,,,,
z_subj_trans.19,0.999990262,TRUE,,,
,,,,,
a_subj.182,1.000080651,TRUE,,,
,,,,,
t_subj.104,0.999886202,TRUE,,,
,,,,,
a_subj.122,1.000103243,TRUE,,,
,,,,,
t_subj.6,1.000004755,TRUE,,,
,,,,,
t_subj.28,0.99995022,TRUE,,,
,,,,,
a_subj.153,1.000116771,TRUE,,,
,,,,,
t_subj.124,1.000145605,TRUE,,,
,,,,,
z_subj_trans.176,1.000040314,TRUE,,,
,,,,,
t_subj.47,1.000031423,TRUE,,,
,,,,,
a_subj.199,0.99989886,TRUE,,,
,,,,,
a_subj.145,0.999937467,TRUE,,,
,,,,,
t_subj.158,0.999911071,TRUE,,,
,,,,,
z_subj_trans.177,0.99990085,TRUE,,,
,,,,,
t_subj.168,1.000256495,TRUE,,,
,,,,,
z_subj_trans.167,1.000082538,TRUE,,,
,,,,,
t_subj.98,0.999945114,TRUE,,,
,,,,,
z_subj_trans.58,0.999869298,TRUE,,,
,,,,,
a_subj.93,1.000084319,TRUE,,,
,,,,,
t_subj.169,0.999935934,TRUE,,,
,,,,,
t_subj.3,0.99995111,TRUE,,,
,,,,,
z_subj_trans.140,0.999904432,TRUE,,,
,,,,,
z_subj_trans.48,0.999996708,TRUE,,,
,,,,,
z_subj_trans.87,0.999914886,TRUE,,,
,,,,,
a_subj.69,1.000026301,TRUE,,,
,,,,,
z_subj_trans.151,1.000225978,TRUE,,,
,,,,,
a_subj.61,1.000028422,TRUE,,,
,,,,,
t_subj.155,1.000139366,TRUE,,,
,,,,,
z_subj_trans.129,1.000067696,TRUE,,,
,,,,,
t_subj.56,0.999951933,TRUE,,,
,,,,,
t_subj.144,1.000044821,TRUE,,,
,,,,,
t_subj.22,0.999954646,TRUE,,,
,,,,,
a_subj.157,1.000054504,TRUE,,,
,,,,,
t_subj.106,1.000338209,TRUE,,,
,,,,,
t_subj.52,1.000068555,TRUE,,,
,,,,,
a_subj.147,0.999934159,TRUE,,,
,,,,,
t_subj.181,1.000081042,TRUE,,,
,,,,,
t_subj.165,1.000039511,TRUE,,,
,,,,,
z_subj_trans.42,0.999905702,TRUE,,,
,,,,,
a_subj.126,0.999870824,TRUE,,,
,,,,,
t_subj.89,0.999966745,TRUE,,,
,,,,,
a_subj.143,0.99993786,TRUE,,,
,,,,,
t_subj.41,0.999864148,TRUE,,,
,,,,,
a_subj.121,1.000097364,TRUE,,,
,,,,,
t_subj.91,0.999934328,TRUE,,,
,,,,,
a_subj.184,1.000095519,TRUE,,,
,,,,,
z_subj_trans.115,0.999948891,TRUE,,,
,,,,,
a_subj.47,0.999879297,TRUE,,,
,,,,,
t_subj.33,1.000163859,TRUE,,,
,,,,,
a_subj.123,0.999985578,TRUE,,,
,,,,,
a,1.000163745,TRUE,,,
,,,,,
z_subj_trans.79,0.999941334,TRUE,,,
,,,,,
a_subj.196,0.999822344,TRUE,,,
,,,,,
z_subj_trans.133,0.99990151,TRUE,,,
,,,,,
z_subj_trans.171,0.999997822,TRUE,,,
,,,,,
a_subj.37,0.999980895,TRUE,,,
,,,,,
t_subj.49,1.000041573,TRUE,,,
,,,,,
z_subj_trans.110,1.000151678,TRUE,,,
,,,,,
z_subj_trans.123,0.999927472,TRUE,,,
,,,,,
a_subj.8,1.000072832,TRUE,,,
,,,,,
a_subj.148,0.999936622,TRUE,,,
,,,,,
a_subj.179,0.999952581,TRUE,,,
,,,,,
z_subj_trans.130,1.000008504,TRUE,,,
,,,,,
