a_subj.17,0.999954005,TRUE,count true,66,0.999835265
,,,count false,0,1.000440829
t_subj.19,0.99986081,TRUE,,,
,,,,,
a_subj.19,1.000370022,TRUE,,,
,,,,,
t_subj.8,1.000440829,TRUE,,,
,,,,,
t_subj.1,1.000174949,TRUE,,,
,,,,,
a,1.000230815,TRUE,,,
,,,,,
t_subj.11,1.000207433,TRUE,,,
,,,,,
t_std,1.000008946,TRUE,,,
,,,,,
v_subj.11,0.99992164,TRUE,,,
,,,,,
t_subj.16,0.999932988,TRUE,,,
,,,,,
v_subj.19,1.000016714,TRUE,,,
,,,,,
a_subj.18,0.999884937,TRUE,,,
,,,,,
t,0.999990785,TRUE,,,
,,,,,
t_subj.17,1.000105993,TRUE,,,
,,,,,
a_subj.5,1.000050187,TRUE,,,
,,,,,
a_subj.2,0.999921533,TRUE,,,
,,,,,
t_subj.13,1.000092512,TRUE,,,
,,,,,
v_subj.3,0.999835265,TRUE,,,
,,,,,
t_subj.2,0.999939528,TRUE,,,
,,,,,
v_subj.5,0.999847007,TRUE,,,
,,,,,
v_subj.13,0.99987056,TRUE,,,
,,,,,
t_subj.3,1.00000564,TRUE,,,
,,,,,
v_subj.14,1.000088708,TRUE,,,
,,,,,
v_subj.2,0.999869144,TRUE,,,
,,,,,
a_subj.16,0.999971778,TRUE,,,
,,,,,
v_subj.16,0.999916668,TRUE,,,
,,,,,
t_subj.7,0.999949634,TRUE,,,
,,,,,
v_subj.8,0.999863012,TRUE,,,
,,,,,
a_subj.4,0.999912322,TRUE,,,
,,,,,
a_subj.7,0.999932797,TRUE,,,
,,,,,
v_subj.15,0.999968758,TRUE,,,
,,,,,
a_subj.12,0.999963749,TRUE,,,
,,,,,
t_subj.4,1.000160345,TRUE,,,
,,,,,
v_subj.1,1.000198054,TRUE,,,
,,,,,
a_std,0.999881342,TRUE,,,
,,,,,
t_subj.0,1.000064601,TRUE,,,
,,,,,
v_subj.7,0.999933892,TRUE,,,
,,,,,
v_subj.0,0.99990895,TRUE,,,
,,,,,
a_subj.15,1.00009904,TRUE,,,
,,,,,
v,1.000019715,TRUE,,,
,,,,,
a_subj.14,1.000057816,TRUE,,,
,,,,,
v_subj.17,1.000231047,TRUE,,,
,,,,,
v_subj.18,0.999973738,TRUE,,,
,,,,,
v_subj.12,1.000053985,TRUE,,,
,,,,,
a_subj.11,1.00017817,TRUE,,,
,,,,,
v_subj.6,1.000169294,TRUE,,,
,,,,,
t_subj.12,1.000112876,TRUE,,,
,,,,,
a_subj.9,1.00020956,TRUE,,,
,,,,,
t_subj.10,1.00012222,TRUE,,,
,,,,,
a_subj.13,0.999923075,TRUE,,,
,,,,,
t_subj.6,1.000195934,TRUE,,,
,,,,,
t_subj.14,1.000082986,TRUE,,,
,,,,,
v_subj.10,1.000268089,TRUE,,,
,,,,,
a_subj.10,0.999999441,TRUE,,,
,,,,,
a_subj.6,1.000160142,TRUE,,,
,,,,,
v_std,0.999939798,TRUE,,,
,,,,,
t_subj.18,0.999952679,TRUE,,,
,,,,,
t_subj.5,1.00013776,TRUE,,,
,,,,,
t_subj.15,1.000047779,TRUE,,,
,,,,,
v_subj.9,0.999897328,TRUE,,,
,,,,,
a_subj.8,1.000149053,TRUE,,,
,,,,,
a_subj.0,0.99993448,TRUE,,,
,,,,,
a_subj.1,1.000091636,TRUE,,,
,,,,,
a_subj.3,0.999866426,TRUE,,,
,,,,,
t_subj.9,0.999925535,TRUE,,,
,,,,,
v_subj.4,0.99995652,TRUE,,,
