node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,0.9894846224000406,1.0,0,0,1.12,1
wfpt.0,0,1,0.7428846223995211,1.0,1,0,0.95,1
wfpt.0,0,2,-1.0760846223834684,0.0,2,0,1.1,1
wfpt.0,0,3,1.390784622400888,1.0,3,0,1.2599999999999998,1
wfpt.0,0,4,1.3197846224007381,1.0,4,0,0.96,1
wfpt.0,0,5,-1.362584622384073,0.0,5,0,0.97,1
wfpt.0,0,6,-0.7675846223828173,0.0,6,0,1.11,1
wfpt.0,0,7,0.6448846223993143,1.0,7,0,1.4500000000000002,1
wfpt.0,0,8,-0.6445846223825578,0.0,8,0,-1.16,0
wfpt.0,0,9,-1.9299846223852704,0.0,9,0,1.06,1
wfpt.0,0,10,-0.6625846223825957,0.0,10,0,1.04,1
wfpt.0,0,11,0.801784622399645,1.0,11,0,1.13,1
wfpt.0,0,12,1.9961846224021655,1.0,12,0,0.95,1
wfpt.0,0,13,0.8400846223997263,1.0,13,0,-0.73,0
wfpt.0,0,14,-0.7602846223828019,0.0,14,0,0.97,1
wfpt.0,0,15,0.9210846223998963,1.0,15,0,-0.8600000000000001,0
wfpt.0,0,16,0.7012846223994333,1.0,16,0,-0.6799999999999999,0
wfpt.0,0,17,-0.8376846223829653,0.0,17,0,0.9099999999999999,1
wfpt.0,0,18,-1.1490846223836224,0.0,18,0,0.8600000000000001,1
wfpt.0,0,19,1.5783846224012839,1.0,19,0,-0.98,0
wfpt.0,1,0,0.6770502059747657,1.0,0,0,1.12,1
wfpt.0,1,1,0.9905502059754278,1.0,1,0,0.95,1
wfpt.0,1,2,0.8259502059750804,1.0,2,0,1.1,1
wfpt.0,1,3,-1.354850205959441,0.0,3,0,1.2599999999999998,1
wfpt.0,1,4,-1.1701502059590512,0.0,4,0,0.96,1
wfpt.0,1,5,-0.6859502059580295,0.0,5,0,0.97,1
wfpt.0,1,6,-1.2598502059592405,0.0,6,0,1.11,1
wfpt.0,1,7,-0.781450205958231,0.0,7,0,1.4500000000000002,1
wfpt.0,1,8,-0.8235502059583198,0.0,8,0,-1.16,0
wfpt.0,1,9,1.0047502059754576,1.0,9,0,1.06,1
wfpt.0,1,10,-1.228350205959174,0.0,10,0,1.04,1
wfpt.0,1,11,1.215350205975902,1.0,11,0,1.13,1
wfpt.0,1,12,1.1666502059757988,1.0,12,0,0.95,1
wfpt.0,1,13,0.7269502059748715,1.0,13,0,-0.73,0
wfpt.0,1,14,-0.736450205958136,0.0,14,0,0.97,1
wfpt.0,1,15,0.8000502059750262,1.0,15,0,-0.8600000000000001,0
wfpt.0,1,16,-1.1353502059589777,0.0,16,0,-0.6799999999999999,0
wfpt.0,1,17,1.2862502059760512,1.0,17,0,0.9099999999999999,1
wfpt.0,1,18,1.6180502059767523,1.0,18,0,0.8600000000000001,1
wfpt.0,1,19,-0.9983502059586887,0.0,19,0,-0.98,0
wfpt.0,2,0,0.6727734704942944,1.0,0,0,1.12,1
wfpt.0,2,1,-0.8866734704779903,0.0,1,0,0.95,1
wfpt.0,2,2,0.7134734704943798,1.0,2,0,1.1,1
wfpt.0,2,3,-1.3282734704789223,0.0,3,0,1.2599999999999998,1
wfpt.0,2,4,0.8204734704946065,1.0,4,0,0.96,1
wfpt.0,2,5,-0.6755734704775448,0.0,5,0,0.97,1
wfpt.0,2,6,-0.7621734704777275,0.0,6,0,1.11,1
wfpt.0,2,7,1.7220734704965093,1.0,7,0,1.4500000000000002,1
wfpt.0,2,8,-1.0388734704783116,0.0,8,0,-1.16,0
wfpt.0,2,9,0.92657347049483,1.0,9,0,1.06,1
wfpt.0,2,10,-0.7602734704777235,0.0,10,0,1.04,1
wfpt.0,2,11,0.9812734704949458,1.0,11,0,1.13,1
wfpt.0,2,12,1.3987734704958266,1.0,12,0,0.95,1
wfpt.0,2,13,0.6927734704943366,1.0,13,0,-0.73,0
wfpt.0,2,14,-0.933473470478089,0.0,14,0,0.97,1
wfpt.0,2,15,0.8432734704946546,1.0,15,0,-0.8600000000000001,0
wfpt.0,2,16,-0.7810734704777674,0.0,16,0,-0.6799999999999999,0
wfpt.0,2,17,0.865273470494701,1.0,17,0,0.9099999999999999,1
wfpt.0,2,18,0.9034734704947808,1.0,18,0,0.8600000000000001,1
wfpt.0,2,19,-1.0872734704784137,0.0,19,0,-0.98,0
wfpt.0,3,0,0.8326898757838437,1.0,0,0,1.12,1
wfpt.0,3,1,1.1452898757845025,1.0,1,0,0.95,1
wfpt.0,3,2,1.0911898757843888,1.0,2,0,1.1,1
wfpt.0,3,3,0.779689875783731,1.0,3,0,1.2599999999999998,1
wfpt.0,3,4,-1.1029898757676582,0.0,4,0,0.96,1
wfpt.0,3,5,2.454589875787266,1.0,5,0,0.97,1
wfpt.0,3,6,0.9392898757840678,1.0,6,0,1.11,1
wfpt.0,3,7,1.33818987578491,1.0,7,0,1.4500000000000002,1
wfpt.0,3,8,-0.6880898757667826,0.0,8,0,-1.16,0
wfpt.0,3,9,2.061889875786438,1.0,9,0,1.06,1
wfpt.0,3,10,0.8712898757839243,1.0,10,0,1.04,1
wfpt.0,3,11,-0.7046898757668176,0.0,11,0,1.13,1
wfpt.0,3,12,-1.0236898757674908,0.0,12,0,0.95,1
wfpt.0,3,13,-2.6812898757709887,0.0,13,0,-0.73,0
wfpt.0,3,14,-0.8501898757671247,0.0,14,0,0.97,1
wfpt.0,3,15,-0.900589875767231,0.0,15,0,-0.8600000000000001,0
wfpt.0,3,16,0.7707898757837126,1.0,16,0,-0.6799999999999999,0
