node,sample,,rt_sampled,response_sampled,index,subj_idx,rt,response
wfpt.0,0,0,-0.696251133057143,0.0,0,0,1.12,1
wfpt.0,0,1,0.9500511330744341,1.0,1,0,0.95,1
wfpt.0,0,2,1.0446511330746338,1.0,2,0,1.1,1
wfpt.0,0,3,1.1904511330749414,1.0,3,0,1.2599999999999998,1
wfpt.0,0,4,-0.7111511330571745,0.0,4,0,0.96,1
wfpt.0,0,5,0.8534511330742303,1.0,5,0,0.97,1
wfpt.0,0,6,1.082951133074715,1.0,6,0,1.11,1
wfpt.0,0,7,0.858751133074241,1.0,7,0,1.4500000000000002,1
wfpt.0,0,8,1.0862511330747215,1.0,8,0,-1.16,0
wfpt.0,0,9,-1.006151133057797,0.0,9,0,1.06,1
wfpt.0,0,10,-0.679151133057107,0.0,10,0,1.04,1
wfpt.0,0,11,-1.0272511330578415,0.0,11,0,1.13,1
wfpt.0,0,12,-0.7286511330572114,0.0,12,0,0.95,1
wfpt.0,0,13,0.99055113307452,1.0,13,0,-0.73,0
wfpt.0,0,14,1.2440511330750545,1.0,14,0,0.97,1
wfpt.0,0,15,1.196451133074954,1.0,15,0,-0.8600000000000001,0
wfpt.0,0,16,1.480951133075555,1.0,16,0,-0.6799999999999999,0
wfpt.0,0,17,1.2183511330749999,1.0,17,0,0.9099999999999999,1
wfpt.0,0,18,0.7716511330740576,1.0,18,0,0.8600000000000001,1
wfpt.0,0,19,0.9502511330744345,1.0,19,0,-0.98,0
wfpt.0,1,0,1.0200469930258493,1.0,0,0,1.12,1
wfpt.0,1,1,1.8322469930275624,1.0,1,0,0.95,1
wfpt.0,1,2,1.7987469930274922,1.0,2,0,1.1,1
wfpt.0,1,3,1.6664469930272134,1.0,3,0,1.2599999999999998,1
wfpt.0,1,4,0.8465469930254828,1.0,4,0,0.96,1
wfpt.0,1,5,-0.8810469930088001,0.0,5,0,0.97,1
wfpt.0,1,6,1.280046993026398,1.0,6,0,1.11,1
