t,1.000729882,TRUE,,count true,88,0.999889098
,,,,count false,0,1.004992806
a_std,1.004318362,TRUE,,,,
,,,,,,
t_subj.18,1.000471779,TRUE,,,,
,,,,,,
v_subj.16,0.999889098,TRUE,,,,
,,,,,,
a_subj.7,1.000527189,TRUE,,,,
,,,,,,
t_subj.14,1.000268234,TRUE,,,,
,,,,,,
t_subj.17,1.000403542,TRUE,,,,
,,,,,,
a_subj.14,1.00041274,TRUE,,,,
,,,,,,
a_subj.8,1.000445737,TRUE,,,,
,,,,,,
z_subj_trans.16,1.000162337,TRUE,,,,
,,,,,,
v_subj.19,1.000085009,TRUE,,,,
,,,,,,
a_subj.15,1.00168593,TRUE,,,,
,,,,,,
v_subj.17,1.000314225,TRUE,,,,
,,,,,,
v_subj.18,1.000461507,TRUE,,,,
,,,,,,
z_subj_trans.7,1.000348755,TRUE,,,,
,,,,,,
a_subj.2,1.000719286,TRUE,,,,
,,,,,,
z_subj_trans.6,1.000162007,TRUE,,,,
,,,,,,
a_subj.6,1.002833281,TRUE,,,,
,,,,,,
z_trans,1.00041906,TRUE,,,,
,,,,,,
z_subj_trans.15,1.000166049,TRUE,,,,
,,,,,,
t_subj.13,1.000539687,TRUE,,,,
,,,,,,
t_subj.10,1.00035847,TRUE,,,,
,,,,,,
a_subj.4,1.00104457,TRUE,,,,
,,,,,,
t_subj.9,1.000397077,TRUE,,,,
,,,,,,
t_subj.4,1.000492677,TRUE,,,,
,,,,,,
t_subj.5,1.000481505,TRUE,,,,
,,,,,,
a_subj.16,1.00118111,TRUE,,,,
,,,,,,
z_subj_trans.8,1.000405276,TRUE,,,,
,,,,,,
z_subj_trans.13,1.000339688,TRUE,,,,
,,,,,,
v_subj.0,1.001606587,TRUE,,,,
,,,,,,
a_subj.1,1.001918542,TRUE,,,,
,,,,,,
z_subj_trans.9,1.000279377,TRUE,,,,
,,,,,,
a_subj.12,1.000119618,TRUE,,,,
,,,,,,
z_subj_trans.0,1.003682739,TRUE,,,,
,,,,,,
z_subj_trans.14,1.000159122,TRUE,,,,
,,,,,,
v_subj.15,1.000484221,TRUE,,,,
,,,,,,
v_subj.14,1.000184689,TRUE,,,,
,,,,,,
t_subj.16,1.000773702,TRUE,,,,
,,,,,,
v_subj.9,1.000096999,TRUE,,,,
,,,,,,
a_subj.0,1.001361119,TRUE,,,,
,,,,,,
t_subj.1,1.001317539,TRUE,,,,
,,,,,,
v_subj.8,1.00027712,TRUE,,,,
,,,,,,
t_subj.8,1.000540192,TRUE,,,,
,,,,,,
v_subj.7,1.000066714,TRUE,,,,
,,,,,,
v_subj.1,1.000065628,TRUE,,,,
,,,,,,
z_subj_trans.19,1.000296791,TRUE,,,,
,,,,,,
z_subj_trans.12,1.001153293,TRUE,,,,
,,,,,,
t_subj.11,1.00013745,TRUE,,,,
,,,,,,
v_std,0.999955356,TRUE,,,,
,,,,,,
v_subj.4,1.000016664,TRUE,,,,
,,,,,,
v_subj.10,1.000069376,TRUE,,,,
,,,,,,
z_subj_trans.17,1.000322931,TRUE,,,,
,,,,,,
a_subj.19,1.000031498,TRUE,,,,
,,,,,,
v_subj.6,1.000267711,TRUE,,,,
,,,,,,
v_subj.12,1.00033561,TRUE,,,,
,,,,,,
t_subj.2,1.001105696,TRUE,,,,
,,,,,,
v_subj.3,0.999972391,TRUE,,,,
,,,,,,
z_subj_trans.5,1.000303433,TRUE,,,,
,,,,,,
t_subj.19,1.00008163,TRUE,,,,
,,,,,,
a_subj.3,1.000617819,TRUE,,,,
,,,,,,
a_subj.11,1.000874368,TRUE,,,,
,,,,,,
v,1.000271371,TRUE,,,,
,,,,,,
z_subj_trans.18,1.002331771,TRUE,,,,
,,,,,,
a_subj.13,1.002061105,TRUE,,,,
,,,,,,
z_std,1.004992806,TRUE,,,,
,,,,,,
t_subj.15,1.000613999,TRUE,,,,
,,,,,,
t_std,1.001844048,TRUE,,,,
,,,,,,
v_subj.11,1.000841614,TRUE,,,,
,,,,,,
t_subj.12,1.000869736,TRUE,,,,
,,,,,,
z_subj_trans.10,1.000531688,TRUE,,,,
,,,,,,
z_subj_trans.4,0.999977791,TRUE,,,,
,,,,,,
a_subj.9,1.000256216,TRUE,,,,
,,,,,,
t_subj.6,1.001487332,TRUE,,,,
,,,,,,
t_subj.3,1.000051225,TRUE,,,,
,,,,,,
z_subj_trans.11,1.002469769,TRUE,,,,
,,,,,,
a_subj.18,1.000812032,TRUE,,,,
,,,,,,
v_subj.13,1.000395215,TRUE,,,,
,,,,,,
z_subj_trans.3,1.000034417,TRUE,,,,
,,,,,,
z_subj_trans.2,1.000304304,TRUE,,,,
,,,,,,
a,1.001391405,TRUE,,,,
,,,,,,
t_subj.0,1.000490691,TRUE,,,,
,,,,,,
a_subj.17,1.000647744,TRUE,,,,
,,,,,,
v_subj.5,1.000060993,TRUE,,,,
,,,,,,
t_subj.7,1.000090991,TRUE,,,,
,,,,,,
v_subj.2,1.000010104,TRUE,,,,
,,,,,,
z_subj_trans.1,1.00041639,TRUE,,,,
,,,,,,
a_subj.10,1.000734854,TRUE,,,,
,,,,,,
a_subj.5,1.000264216,TRUE,,,,
