t_subj.14,1.000101184,TRUE,count true,88,0.999920119
,,,count false,0,1.006756762
v_subj.19,1.000321067,TRUE,,,
,,,,,
z_subj_trans.16,1.002387168,TRUE,,,
,,,,,
t_subj.5,1.000248147,TRUE,,,
,,,,,
a_subj.2,1.000293107,TRUE,,,
,,,,,
v_subj.17,1.000202089,TRUE,,,
,,,,,
v_subj.4,1.000101011,TRUE,,,
,,,,,
a_subj.3,1.000181208,TRUE,,,
,,,,,
t_std,1.000271647,TRUE,,,
,,,,,
z_subj_trans.19,1.000987924,TRUE,,,
,,,,,
a_std,1.00032451,TRUE,,,
,,,,,
t_subj.6,1.000378246,TRUE,,,
,,,,,
z_subj_trans.10,1.000760612,TRUE,,,
,,,,,
a_subj.7,1.000044109,TRUE,,,
,,,,,
z_subj_trans.7,1.000873005,TRUE,,,
,,,,,
z_subj_trans.8,1.002048317,TRUE,,,
,,,,,
v_subj.12,1.000576473,TRUE,,,
,,,,,
z_subj_trans.15,1.001226935,TRUE,,,
,,,,,
a_subj.12,1.000301222,TRUE,,,
,,,,,
z_subj_trans.12,1.002080857,TRUE,,,
,,,,,
a_subj.4,1.000159369,TRUE,,,
,,,,,
v_subj.3,1.00037519,TRUE,,,
,,,,,
z_subj_trans.9,1.000788511,TRUE,,,
,,,,,
z_subj_trans.1,1.001657262,TRUE,,,
,,,,,
v_subj.0,1.00012005,TRUE,,,
,,,,,
a_subj.18,0.999920119,TRUE,,,
,,,,,
z_trans,1.002817064,TRUE,,,
,,,,,
z_subj_trans.0,1.001232396,TRUE,,,
,,,,,
a_subj.0,1.00014657,TRUE,,,
,,,,,
t_subj.9,1.000193086,TRUE,,,
,,,,,
v_subj.6,0.999985075,TRUE,,,
,,,,,
a_subj.14,1.000430177,TRUE,,,
,,,,,
t_subj.3,1.00026162,TRUE,,,
,,,,,
t_subj.10,1.000209086,TRUE,,,
,,,,,
t_subj.1,1.00057183,TRUE,,,
,,,,,
z_subj_trans.6,1.000888383,TRUE,,,
,,,,,
t_subj.0,0.999997286,TRUE,,,
,,,,,
v_subj.15,1.000071624,TRUE,,,
,,,,,
z_subj_trans.17,1.000803727,TRUE,,,
,,,,,
v_subj.7,1.000108713,TRUE,,,
,,,,,
z_subj_trans.4,1.001409096,TRUE,,,
,,,,,
v_subj.5,1.000053339,TRUE,,,
,,,,,
t_subj.16,1.000149941,TRUE,,,
,,,,,
v_std,0.999945735,TRUE,,,
,,,,,
z_subj_trans.5,1.001064612,TRUE,,,
,,,,,
a_subj.6,1.00024652,TRUE,,,
,,,,,
a_subj.16,1.000031676,TRUE,,,
,,,,,
v_subj.9,1.000445616,TRUE,,,
,,,,,
z_subj_trans.14,1.00060755,TRUE,,,
,,,,,
t_subj.4,1.000229045,TRUE,,,
,,,,,
v,1.000283903,TRUE,,,
,,,,,
a_subj.15,1.000059924,TRUE,,,
,,,,,
a_subj.9,1.000155948,TRUE,,,
,,,,,
t_subj.2,1.000206869,TRUE,,,
,,,,,
t_subj.17,1.000068387,TRUE,,,
,,,,,
a_subj.5,1.000031701,TRUE,,,
,,,,,
z_subj_trans.18,1.001033958,TRUE,,,
,,,,,
v_subj.11,1.000138921,TRUE,,,
,,,,,
v_subj.16,1.000608686,TRUE,,,
,,,,,
v_subj.8,0.999998913,TRUE,,,
,,,,,
t_subj.15,1.000046554,TRUE,,,
,,,,,
z_std,1.006756762,TRUE,,,
,,,,,
a,1.000805975,TRUE,,,
,,,,,
a_subj.13,1.000307367,TRUE,,,
,,,,,
z_subj_trans.3,1.002451241,TRUE,,,
,,,,,
z_subj_trans.11,1.000897509,TRUE,,,
,,,,,
a_subj.8,1.000194601,TRUE,,,
,,,,,
a_subj.17,1.00029986,TRUE,,,
,,,,,
t_subj.8,1.000537771,TRUE,,,
,,,,,
t_subj.19,1.000395864,TRUE,,,
,,,,,
t_subj.13,1.000507644,TRUE,,,
,,,,,
v_subj.13,1.000296872,TRUE,,,
,,,,,
v_subj.1,1.000446718,TRUE,,,
,,,,,
a_subj.10,0.999975908,TRUE,,,
,,,,,
v_subj.14,1.000134838,TRUE,,,
,,,,,
z_subj_trans.13,1.000835421,TRUE,,,
,,,,,
v_subj.10,0.999990389,TRUE,,,
,,,,,
t_subj.18,1.000348017,TRUE,,,
,,,,,
t,1.000368689,TRUE,,,
,,,,,
t_subj.11,1.000184103,TRUE,,,
,,,,,
v_subj.18,1.000135319,TRUE,,,
,,,,,
a_subj.11,1.000067345,TRUE,,,
,,,,,
a_subj.19,1.000071117,TRUE,,,
,,,,,
t_subj.7,1.000232698,TRUE,,,
,,,,,
v_subj.2,1.000238962,TRUE,,,
,,,,,
t_subj.12,1.000072561,TRUE,,,
,,,,,
a_subj.1,1.000309333,TRUE,,,
,,,,,
z_subj_trans.2,1.000819045,TRUE,,,
