a_subj.153,1.000102617,TRUE,,count true,808,0.999795185
,,,,count false,0,1.002658449
a_subj.102,1.000085754,TRUE,,,,
,,,,,,
v_subj.2,1.000166218,TRUE,,,,
,,,,,,
z_subj_trans.151,1.00013747,TRUE,,,,
,,,,,,
z_subj_trans.117,0.999992096,TRUE,,,,
,,,,,,
a_subj.148,1.001013413,TRUE,,,,
,,,,,,
a_subj.9,1.000042197,TRUE,,,,
,,,,,,
z_subj_trans.138,0.999983131,TRUE,,,,
,,,,,,
v_subj.188,1.000156605,TRUE,,,,
,,,,,,
z_subj_trans.181,1.000096622,TRUE,,,,
,,,,,,
z_subj_trans.161,1.000067364,TRUE,,,,
,,,,,,
t_subj.112,1.00012547,TRUE,,,,
,,,,,,
v_subj.42,1.000193606,TRUE,,,,
,,,,,,
t_subj.136,0.999957729,TRUE,,,,
,,,,,,
t_subj.105,0.999855785,TRUE,,,,
,,,,,,
v_subj.97,1.000138052,TRUE,,,,
,,,,,,
v_subj.17,1.00009151,TRUE,,,,
,,,,,,
z_subj_trans.41,1.000137272,TRUE,,,,
,,,,,,
v_subj.195,0.999982192,TRUE,,,,
,,,,,,
z_subj_trans.139,0.999931177,TRUE,,,,
,,,,,,
a_subj.15,0.999863579,TRUE,,,,
,,,,,,
z_subj_trans.175,1.000249911,TRUE,,,,
,,,,,,
z_subj_trans.62,0.999950203,TRUE,,,,
,,,,,,
v_subj.86,0.999842517,TRUE,,,,
,,,,,,
t_subj.113,0.999965109,TRUE,,,,
,,,,,,
z_subj_trans.185,0.999974706,TRUE,,,,
,,,,,,
z_subj_trans.135,0.999973562,TRUE,,,,
,,,,,,
z_subj_trans.99,1.000089495,TRUE,,,,
,,,,,,
v_subj.147,0.99990456,TRUE,,,,
,,,,,,
a_subj.117,1.000049319,TRUE,,,,
,,,,,,
z_subj_trans.55,0.999942298,TRUE,,,,
,,,,,,
v_subj.107,1.000521696,TRUE,,,,
,,,,,,
a_subj.160,1.000246894,TRUE,,,,
,,,,,,
a_subj.133,0.999994345,TRUE,,,,
,,,,,,
a_subj.90,1.000627046,TRUE,,,,
,,,,,,
z_subj_trans.198,0.999976754,TRUE,,,,
,,,,,,
a_subj.188,1.000391738,TRUE,,,,
,,,,,,
z_subj_trans.93,0.999983918,TRUE,,,,
,,,,,,
t_subj.87,0.999885362,TRUE,,,,
,,,,,,
a_subj.87,1.000064179,TRUE,,,,
,,,,,,
t_subj.176,1.000129633,TRUE,,,,
,,,,,,
a_subj.38,1.00034866,TRUE,,,,
,,,,,,
v_subj.189,0.999939685,TRUE,,,,
,,,,,,
z_subj_trans.58,1.000237865,TRUE,,,,
,,,,,,
v_subj.38,1.000043346,TRUE,,,,
,,,,,,
t_subj.181,1.001505042,TRUE,,,,
,,,,,,
v_subj.137,0.999925895,TRUE,,,,
,,,,,,
a_subj.82,1.001301164,TRUE,,,,
,,,,,,
t_subj.75,1.000160789,TRUE,,,,
,,,,,,
t_subj.71,0.999891784,TRUE,,,,
,,,,,,
v_subj.61,1.001695857,TRUE,,,,
,,,,,,
a_subj.71,0.999995883,TRUE,,,,
,,,,,,
z_subj_trans.107,1.000643299,TRUE,,,,
,,,,,,
a_subj.196,1.00014556,TRUE,,,,
,,,,,,
t_subj.108,0.999915379,TRUE,,,,
,,,,,,
t_subj.107,1.000940431,TRUE,,,,
,,,,,,
t_subj.196,0.999912222,TRUE,,,,
,,,,,,
z_subj_trans.145,0.999866018,TRUE,,,,
,,,,,,
t_subj.55,0.99994953,TRUE,,,,
,,,,,,
v_subj.5,1.000440394,TRUE,,,,
,,,,,,
v_subj.111,1.000043221,TRUE,,,,
,,,,,,
z_subj_trans.90,0.99993898,TRUE,,,,
,,,,,,
z_subj_trans.155,0.999993704,TRUE,,,,
,,,,,,
a_subj.17,1.000045929,TRUE,,,,
,,,,,,
z_subj_trans.95,0.999883077,TRUE,,,,
,,,,,,
z_subj_trans.176,0.99989929,TRUE,,,,
,,,,,,
z_subj_trans.142,0.999949901,TRUE,,,,
,,,,,,
z_subj_trans.70,1.000089917,TRUE,,,,
,,,,,,
a_subj.183,1.000006104,TRUE,,,,
,,,,,,
a_subj.104,1.000101329,TRUE,,,,
,,,,,,
z_subj_trans.191,0.999905755,TRUE,,,,
,,,,,,
v_subj.15,0.999893913,TRUE,,,,
,,,,,,
t_subj.25,1.000047637,TRUE,,,,
,,,,,,
a_subj.3,1.000054031,TRUE,,,,
,,,,,,
t_subj.76,1.000043205,TRUE,,,,
,,,,,,
v_subj.125,1.000093513,TRUE,,,,
,,,,,,
z_subj_trans.113,0.999924331,TRUE,,,,
,,,,,,
v_subj.7,0.999870016,TRUE,,,,
,,,,,,
v_subj.99,0.999941976,TRUE,,,,
,,,,,,
t_subj.153,1.00028595,TRUE,,,,
,,,,,,
v_subj.92,0.999926481,TRUE,,,,
,,,,,,
a_subj.86,1.000109496,TRUE,,,,
,,,,,,
z_subj_trans.32,1.000093653,TRUE,,,,
,,,,,,
v_subj.72,0.999991939,TRUE,,,,
,,,,,,
t_subj.68,0.999968268,TRUE,,,,
,,,,,,
a_subj.109,1.000102451,TRUE,,,,
,,,,,,
z_subj_trans.153,1.000316983,TRUE,,,,
,,,,,,
z_subj_trans.94,1.000006267,TRUE,,,,
,,,,,,
t_subj.150,1.000014062,TRUE,,,,
,,,,,,
v_subj.63,1.000064594,TRUE,,,,
,,,,,,
z_subj_trans.173,0.999870906,TRUE,,,,
,,,,,,
a_subj.59,1.000055896,TRUE,,,,
,,,,,,
z_subj_trans.89,0.999957445,TRUE,,,,
,,,,,,
a_subj.29,0.999955191,TRUE,,,,
,,,,,,
t_subj.162,1.000388566,TRUE,,,,
,,,,,,
v_subj.41,0.999831469,TRUE,,,,
,,,,,,
a_subj.120,0.999909004,TRUE,,,,
,,,,,,
z_subj_trans.110,1.000338163,TRUE,,,,
,,,,,,
t_subj.38,1.00001268,TRUE,,,,
,,,,,,
t_subj.146,1.000196474,TRUE,,,,
,,,,,,
a_subj.115,1.000164055,TRUE,,,,
,,,,,,
a_subj.37,1.000325078,TRUE,,,,
,,,,,,
a_subj.75,1.000254582,TRUE,,,,
,,,,,,
a_subj.152,0.999887152,TRUE,,,,
,,,,,,
t_subj.97,0.999994363,TRUE,,,,
,,,,,,
z_subj_trans.152,0.999879741,TRUE,,,,
,,,,,,
z_subj_trans.73,1.000025211,TRUE,,,,
,,,,,,
t_subj.122,1.000068164,TRUE,,,,
,,,,,,
v_subj.181,1.001478662,TRUE,,,,
,,,,,,
t_subj.78,1.000242892,TRUE,,,,
,,,,,,
t,1.000178703,TRUE,,,,
,,,,,,
v_subj.8,0.999853862,TRUE,,,,
,,,,,,
t_subj.98,0.999936563,TRUE,,,,
,,,,,,
v_subj.166,1.000120389,TRUE,,,,
,,,,,,
z_subj_trans.9,1.000134035,TRUE,,,,
,,,,,,
z_subj_trans.180,1.000273109,TRUE,,,,
,,,,,,
v_subj.185,1.00019383,TRUE,,,,
,,,,,,
v_subj.169,1.000179776,TRUE,,,,
,,,,,,
a_subj.85,1.00026764,TRUE,,,,
,,,,,,
a_subj.155,1.000050452,TRUE,,,,
,,,,,,
t_subj.60,1.000043539,TRUE,,,,
,,,,,,
t_subj.9,1.000016745,TRUE,,,,
,,,,,,
v_subj.36,0.999803744,TRUE,,,,
,,,,,,
a_subj.140,1.000933214,TRUE,,,,
,,,,,,
v_subj.172,1.000221244,TRUE,,,,
,,,,,,
t_subj.36,1.00023773,TRUE,,,,
,,,,,,
t_subj.37,1.000169903,TRUE,,,,
,,,,,,
z_subj_trans.114,1.000052287,TRUE,,,,
,,,,,,
a_subj.31,1.000055752,TRUE,,,,
,,,,,,
a_subj.127,1.000024944,TRUE,,,,
,,,,,,
t_subj.116,1.000015734,TRUE,,,,
,,,,,,
t_subj.5,1.000653075,TRUE,,,,
,,,,,,
v_subj.44,1.000078306,TRUE,,,,
,,,,,,
v_subj.101,1.000249196,TRUE,,,,
,,,,,,
t_subj.94,1.000395702,TRUE,,,,
,,,,,,
v_subj.141,1.000318186,TRUE,,,,
,,,,,,
z_subj_trans.75,1.000156888,TRUE,,,,
,,,,,,
a_subj.193,1.000052216,TRUE,,,,
,,,,,,
t_subj.8,1.000000915,TRUE,,,,
,,,,,,
z_subj_trans.101,1.000195343,TRUE,,,,
,,,,,,
v_subj.58,1.000002458,TRUE,,,,
,,,,,,
v_subj.103,1.000143743,TRUE,,,,
,,,,,,
v_subj.152,0.999951911,TRUE,,,,
,,,,,,
a_subj.151,0.999919688,TRUE,,,,
,,,,,,
a_subj.4,1.000630605,TRUE,,,,
,,,,,,
t_subj.143,1.000675002,TRUE,,,,
,,,,,,
v_subj.153,1.000033843,TRUE,,,,
,,,,,,
z_subj_trans.57,0.999998319,TRUE,,,,
,,,,,,
v_subj.113,1.000054731,TRUE,,,,
,,,,,,
t_subj.118,0.999904684,TRUE,,,,
,,,,,,
z_subj_trans.127,1.000015056,TRUE,,,,
,,,,,,
z_subj_trans.47,1.00003523,TRUE,,,,
,,,,,,
